t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VE/VO2,VE/VCO2,VO2/Kg,METS,HR,VO2/HR,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Phase,Marker,Amb. Temp.,RH Amb,Device Temp.,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,FAT,CHO,PRO%,FAT%,CHO%,npRQ,Long,Lat,GPS Altitude,Barom_Altitude,GPS Speed,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Dist.,Step Length,Battery,Phase time,BR,O2 Cost,O2 Delay,CO2 Delay,GPS Heading,RH Sample,Cadence,Satellites,Fixing,Satellites SNR,VT/Ti,PaCO2_e
34.0,36.81,0.36,13.252,490,332.9547464,224.9149976,0.68,65.2,7.5,32.1,47.5,4.44,1.3,82,4.1,18.11,2.08,15.79,3.91,20.93,0.04,130,15,113,28,NONE,,17.0,53,35.1,741,764,2226,92.8,1.55,1,29.7,0,2226,0,0,100.0,0.0,0.68,"W001° 15' 5.5542""","N51° 45' 55.6236""",64,52,0.2,0,0.78,0.85,1.63,0.48,0.32,1.122,1,0,0,,88,00:00:34,91.2,1.33,1435,993,0,59,0,9,False,30,0.46,31
36.0,34.09,0.424,14.455,457,471.2435208,309.5140464,0.66,73.3,11.1,25.6,39.0,6.28,1.8,83,5.7,17.29,2.62,14.62,4.7,20.93,0.04,124,19,105,34,NONE,,16.9,52,35.1,741,764,3137,130.7,2.18,1,41.8,0,3137,0,0,100.0,0.0,0.66,"W001° 15' 5.553""","N51° 45' 55.626""",64,52,0.3,0,0.55,1.21,1.76,0.31,0.31,1.16,2,0,0,,88,00:00:36,90.3,1.26,1425,993,0,59,0,9,False,31,0.77,36
41.0,11.26,2.291,25.79,3207,942.9889329,749.8274432,0.8,383.0,81.1,26.5,33.3,12.57,3.6,89,10.6,16.72,3.54,15.48,4.67,20.93,0.04,120,25,111,33,NONE,,16.8,52,35.1,741,764,6484,270.1,4.5,2,86.4,0,4533,1951,0,69.9,30.1,0.8,"W001° 15' 5.5524""","N51° 45' 55.6182""",64,52,0.4,0,2.45,2.88,5.33,0.46,0.26,1.411,5,0,0,,88,00:00:41,82.8,1.89,1435,993,0,59,0,9,False,32,0.94,36
45.0,17.65,1.341,23.665,515,981.5391434,794.0270931,0.81,216.4,54.7,22.9,28.2,13.09,3.7,92,10.7,16.14,4.08,14.66,5.39,20.93,0.04,116,29,105,39,NONE,,16.8,52,35.1,741,764,6770,282.1,4.7,2,90.3,0,4414,2356,0,65.2,34.8,0.81,"W001° 15' 5.559""","N51° 45' 55.6188""",64,52,0.2,0,0.47,2.93,3.4,0.14,0.22,1.374,4,0,0,,88,00:00:45,84.2,3.93,1435,993,0,59,0,9,False,31,2.85,40
47.0,31.58,0.573,18.095,565,610.1552289,468.7980036,0.77,97.8,18.1,26.0,33.9,8.14,2.3,94,6.5,17.07,3.16,14.94,5.03,20.93,0.04,122,23,107,36,NONE,,16.8,52,35.1,741,764,4169,173.7,2.9,2,55.6,0,3297,873,0,79.1,20.9,0.77,"W001° 15' 5.5596""","N51° 45' 55.6206""",64,52,0.2,0,0.68,1.22,1.9,0.36,0.28,1.258,2,0,0,,88,00:00:47,87.9,2.44,1435,993,0,59,0,9,False,31,0.84,38
49.0,34.48,0.177,6.103,211,168.7076412,135.4701312,0.8,31.4,4.8,21.9,27.2,2.25,0.6,96,1.8,17.74,2.71,17.17,2.9,20.93,0.04,127,19,123,21,NONE,,16.8,54,35.1,741,764,1162,48.4,0.81,2,15.5,0,781,381,0,67.2,32.8,0.8,"W001° 15' 5.5632""","N51° 45' 55.6224""",64,52,0.4,0,0.3,1.44,1.74,0.17,0.0,0.786,2,0,0,,88,00:00:49,95.9,0.34,1435,993,0,59,0,9,False,32,0.59,24
51.0,25.32,0.334,8.456,629,172.3320138,123.3678857,0.72,62.2,6.0,38.8,54.2,2.3,0.7,95,1.8,18.62,1.8,16.0,3.88,20.93,0.04,134,13,115,28,NONE,,16.8,53,35.1,741,764,1163,48.5,0.81,2,15.5,0,1128,35,0,97.0,3.0,0.72,"W001° 15' 5.5644""","N51° 45' 55.6212""",64,52,0.3,0,1.18,1.19,2.37,0.5,0.37,0.927,2,0,0,,88,00:00:51,94.4,0.46,1435,993,0,59,0,9,False,32,0.28,31
58.0,7.77,2.092,16.259,1417,807.2250105,607.9315771,0.75,319.3,95.0,19.5,25.8,10.76,3.1,95,8.5,15.26,4.54,13.26,5.98,20.93,0.04,109,33,95,43,NONE,,16.9,53,35.1,741,764,5496,229.0,3.82,3,73.3,0,4631,865,0,84.3,15.7,0.75,"W001° 15' 5.5728""","N51° 45' 55.6314""",64,52,0.1,0,1.13,6.59,7.72,0.15,0.23,1.211,7,0,0,,87,00:00:58,89.1,6.46,1435,993,0,59,0,9,False,32,1.85,44
60.0,56.07,0.172,9.645,272,317.4883875,225.0337262,0.71,29.6,4.9,18.0,25.4,4.23,1.2,97,3.3,17.21,2.85,16.35,3.46,20.93,0.04,123,20,117,25,NONE,,16.9,52,35.1,741,764,2139,89.1,1.49,3,28.5,0,2126,13,0,99.4,0.6,0.71,"W001° 15' 5.5716""","N51° 45' 55.6344""",64,52,0.1,0,0.2,0.87,1.07,0.19,0.0,0.984,2,0,0,,87,00:01:00,93.6,2.54,1435,993,0,59,0,9,False,31,0.86,28
64.0,14.22,1.067,15.171,913,622.8190781,430.7563677,0.69,174.0,36.9,22.8,32.9,8.3,2.4,96,6.5,16.31,3.46,13.75,5.44,20.93,0.04,117,25,99,39,NONE,,16.9,53,35.1,741,764,4180,174.2,2.9,3,55.7,0,4180,0,0,100.0,0.0,0.69,"W001° 15' 5.5776""","N51° 45' 55.638""",64,52,0.1,0,0.42,3.8,4.22,0.1,0.32,1.181,4,0,0,,87,00:01:04,89.9,4.98,1435,993,0,59,0,9,False,31,2.54,41
66.0,25.86,0.647,16.733,1112,585.1156596,409.0527376,0.7,109.9,19.3,25.5,36.5,7.8,2.2,85,6.9,16.99,2.98,14.69,4.91,20.93,0.04,122,21,105,35,NONE,,17.0,53,35.1,741,764,3934,163.9,2.73,3,52.5,0,3934,0,0,100.0,0.0,0.7,"W001° 15' 5.5764""","N51° 45' 55.6374""",65,52,0.1,0,0.42,1.9,2.32,0.18,0.32,1.224,2,0,0,,87,00:01:06,88.8,4.68,1435,993,0,59,0,9,False,32,1.54,37
69.0,20.2,0.657,13.273,492,474.6020538,332.887673,0.7,111.0,20.1,25.0,35.6,6.33,1.8,87,5.5,16.89,3.06,15.21,4.4,20.93,0.04,121,22,109,32,NONE,,17.0,53,35.1,740,764,3193,133.0,2.22,3,42.6,0,3193,0,0,100.0,0.0,0.7,"W001° 15' 5.5728""","N51° 45' 55.6398""",65,52,0.1,0,0.27,2.7,2.97,0.09,0.25,1.123,3,0,0,,87,00:01:09,91.1,3.8,1435,993,0,59,0,9,False,31,2.43,34
74.0,11.54,0.602,6.946,682,235.3498414,159.6673812,0.68,103.1,16.9,26.1,38.4,3.14,0.9,85,2.8,17.13,2.81,14.64,4.86,20.93,0.04,123,20,105,35,NONE,,17.0,53,35.1,741,764,1575,65.6,1.09,3,21.0,0,1575,0,0,100.0,0.0,0.68,"W001° 15' 5.568""","N51° 45' 55.6356""",65,52,0.1,0,1.15,4.05,5.2,0.22,0.34,0.842,5,0,0,,87,00:01:14,95.4,1.88,1435,993,0,59,0,9,False,31,0.52,37
78.0,14.39,1.147,16.504,1195,774.293466,545.5014179,0.7,179.3,46.1,20.0,28.4,10.32,2.9,87,8.9,15.63,4.02,13.51,5.71,20.93,0.04,112,29,97,41,NONE,,17.0,53,35.1,740,764,5213,217.2,3.62,3,69.5,0,5213,0,0,100.0,0.0,0.7,"W001° 15' 5.574""","N51° 45' 55.6314""",65,53,0.2,0,1.19,2.98,4.17,0.29,0.26,1.218,4,0,0,,87,00:01:18,89.0,3.1,1435,993,0,59,0,9,False,30,0.96,42
81.0,19.74,1.085,21.414,1401,871.0619057,625.7238279,0.72,177.1,38.6,23.0,32.0,11.61,3.3,89,9.8,16.32,3.56,14.29,5.23,20.93,0.04,117,26,102,37,NONE,,17.0,53,35.1,741,764,5883,245.1,4.09,3,78.4,0,5655,228,0,96.1,3.9,0.72,"W001° 15' 5.58""","N51° 45' 55.6302""",64,52,0.2,0,1.21,1.83,3.04,0.4,0.29,1.331,3,0,0,,87,00:01:21,85.7,3.48,1435,993,0,59,0,9,False,30,0.9,39
85.0,15.54,1.605,24.948,1802,967.7039227,757.4246925,0.78,264.4,59.3,24.7,31.5,12.9,3.7,89,10.9,16.47,3.69,15.1,4.98,20.93,0.04,118,26,108,36,NONE,,17.0,53,35.1,741,764,6634,276.4,4.61,4,88.5,0,4920,1714,0,74.2,25.8,0.78,"W001° 15' 5.5854""","N51° 45' 55.6242""",64,52,0.4,0,1.6,2.26,3.86,0.41,0.25,1.397,4,0,0,,87,00:01:25,83.3,1.94,1435,993,0,58,0,9,False,32,1.0,38
89.0,15.04,2.387,35.895,3097,994.6738158,910.0382083,0.91,421.4,73.8,35.0,38.3,13.26,3.8,92,10.8,17.65,3.09,16.59,4.18,20.93,0.04,127,22,119,30,NONE,,17.1,53,35.1,741,764,7028,292.8,4.88,4,93.7,0,2041,4987,0,29.0,71.0,0.91,"W001° 15' 5.5926""","N51° 45' 55.626""",63,52,0.2,0,1.72,2.27,3.99,0.43,0.29,1.555,4,0,0,,87,00:01:29,76.0,3.98,1435,993,0,58,0,9,False,32,1.39,32
96.0,9.46,1.968,18.625,1026,545.400574,516.6527997,0.95,343.3,66.5,32.9,34.8,7.27,2.1,95,5.7,17.44,3.38,15.69,5.15,20.93,0.04,125,24,112,37,NONE,,17.0,52,35.1,741,764,3881,161.7,2.7,4,51.8,0,698,3183,0,18.0,82.0,0.95,"W001° 15' 5.6022""","N51° 45' 55.6266""",63,52,0.1,0,0.53,5.81,6.34,0.08,0.34,1.27,7,0,0,,87,00:01:36,87.6,4.36,1435,993,0,58,0,9,False,32,3.71,39
100.0,15.31,1.041,15.934,837,457.2110714,404.1494113,0.88,182.8,32.2,32.5,36.8,6.1,1.7,101,4.5,17.56,3.09,15.58,5.04,20.93,0.04,126,22,112,36,NONE,,16.9,52,35.0,741,764,3208,133.7,2.23,5,42.8,0,1271,1937,0,39.6,60.4,0.88,"W001° 15' 5.6112""","N51° 45' 55.6302""",63,52,0.1,0,0.42,3.5,3.92,0.11,0.35,1.202,4,0,0,,87,00:01:40,89.4,3.66,1435,993,0,59,0,9,False,28,2.48,38
103.0,16.48,0.961,15.841,541,569.6865767,474.0052519,0.83,161.0,35.0,25.8,31.0,7.6,2.2,92,6.2,16.75,3.64,15.11,5.13,20.93,0.04,120,26,108,37,NONE,,16.9,52,35.0,741,764,3950,164.6,2.74,5,52.7,0,2264,1686,0,57.3,42.7,0.83,"W001° 15' 5.6142""","N51° 45' 55.6308""",63,52,0.1,0,0.34,3.3,3.64,0.09,0.25,1.2,3,0,0,,87,00:01:43,89.4,4.56,1435,993,0,59,0,9,False,27,2.83,39
105.0,29.27,0.598,17.502,584,511.0020364,400.2181052,0.78,105.1,16.7,30.2,38.6,6.81,1.9,91,5.6,17.58,2.79,15.66,4.51,20.93,0.04,126,20,112,32,NONE,,16.9,52,35.0,741,764,3504,146.0,2.43,5,46.7,0,2592,911,0,74.0,26.0,0.78,"W001° 15' 5.6124""","N51° 45' 55.629""",63,52,0.1,0,0.28,1.77,2.05,0.14,0.3,1.243,2,0,0,,87,00:01:45,88.3,4.09,1435,993,0,59,0,9,False,31,2.14,35
107.0,32.79,0.041,1.344,290,13.0937043,13.1729786,1.01,8.1,0.5,0.0,0.0,0.17,0.0,91,0.1,19.76,1.22,163.83,0.22,20.93,0.04,142,9,>75,2,NONE,,16.8,52,35.0,741,764,94,3.9,0.07,5,1.3,0,0,94,0,0.0,100.0,1.01,"W001° 15' 5.6124""","N51° 45' 55.6266""",63,53,0.1,0,0.72,1.11,1.83,0.39,0.0,0.128,2,0,0,,87,00:01:47,99.1,0.1,1435,993,0,59,0,9,False,28,0.06,7
112.0,12.47,0.815,10.166,1023,331.9568064,265.0070563,0.8,139.9,25.9,28.0,35.1,4.43,1.3,89,3.7,17.17,3.18,15.05,4.87,20.93,0.04,123,23,108,35,NONE,,16.8,52,35.0,741,764,2284,95.2,1.59,5,30.5,0,1572,712,0,68.8,31.2,0.8,"W001° 15' 5.5944""","N51° 45' 55.6134""",63,52,0.1,0,1.52,3.29,4.81,0.32,0.3,1.007,5,0,0,,87,00:01:52,93.2,2.66,1435,993,0,59,0,9,False,28,0.54,37
114.0,22.64,0.504,11.411,759,273.2380503,206.8595781,0.76,91.7,11.2,36.0,47.5,3.64,1.0,92,3.0,18.19,2.22,15.97,4.27,20.93,0.04,130,16,115,31,NONE,,16.8,53,35.0,741,764,1862,77.6,1.29,5,24.8,0,1544,318,0,82.9,17.1,0.76,"W001° 15' 5.586""","N51° 45' 55.6098""",63,52,0.1,0,0.84,1.81,2.65,0.32,0.38,1.057,2,0,0,,87,00:01:54,92.4,2.19,1435,993,0,59,0,9,False,31,0.6,33
115.0,100.0,0.072,7.2,672,20.1629052,30.8435683,1.53,14.8,0.4,9.9,6.5,0.27,0.1,95,0.2,20.56,0.56,163.83,0.35,20.93,0.04,147,4,>75,3,NONE,,16.8,53,35.0,740,764,162,6.8,0.11,5,2.2,0,0,162,0,0.0,100.0,1.53,"W001° 15' 5.586""","N51° 45' 55.6098""",63,53,0.1,0,0.45,0.15,0.6,0.75,0.0,0.857,1,0,0,,87,00:01:55,95.2,0.16,1435,993,0,59,0,9,False,28,0.16,8
123.0,8.13,3.441,27.976,2798,938.334298,837.6736128,0.89,584.4,125.4,29.2,32.7,12.51,3.6,98,9.6,16.98,3.64,15.62,5.08,20.93,0.04,122,26,112,36,NONE,,16.7,54,35.0,741,764,6597,274.9,4.58,5,88.0,0,2415,4181,0,36.6,63.4,0.89,"W001° 15' 5.562""","N51° 45' 55.611""",63,52,0.2,0,1.38,6.0,7.38,0.19,0.3,1.447,8,0,0,,87,00:02:03,81.3,3.75,1435,993,0,59,0,9,False,29,2.49,38
123.0,63.16,0.166,10.484,294,188.8697985,174.9136731,0.93,31.2,3.4,32.1,34.7,2.52,0.7,98,1.9,18.8,2.05,18.26,2.24,20.93,0.04,135,15,131,16,NONE,,16.7,54,35.0,741,764,1338,55.7,0.93,5,17.8,0,337,1000,0,25.2,74.8,0.93,"W001° 15' 5.562""","N51° 45' 55.611""",63,52,0.2,0,0.44,0.51,0.95,0.46,0.0,1.021,0,0,0,,87,00:02:03,93.0,0.76,1435,993,0,59,0,9,False,29,0.38,20
125.0,40.27,0.384,15.463,452,314.5276906,245.7465461,0.78,71.4,7.5,40.2,51.5,4.19,1.2,99,3.2,18.59,1.95,16.42,3.85,20.93,0.04,133,14,118,28,NONE,,16.7,54,35.0,741,764,2156,89.8,1.5,5,28.7,0,1609,547,0,74.6,25.4,0.78,"W001° 15' 5.5536""","N51° 45' 55.608""",63,53,0.3,0,0.5,0.99,1.49,0.34,0.36,1.189,2,0,0,,87,00:02:05,89.7,0.84,1435,993,0,59,0,9,False,28,0.77,30
129.0,23.26,0.405,9.419,390,254.7111261,197.7849132,0.78,72.2,10.4,30.6,39.4,3.4,1.0,101,2.5,17.83,2.57,15.95,4.05,20.93,0.04,128,18,114,29,NONE,,16.7,54,35.0,741,764,1744,72.7,1.21,5,23.2,0,1330,414,0,76.3,23.7,0.78,"W001° 15' 5.55""","N51° 45' 55.5996""",63,53,0.4,0,0.54,2.04,2.58,0.21,0.25,0.974,4,0,0,,87,00:02:09,93.7,0.51,1435,993,0,59,0,9,False,32,0.75,32
129.0,30.61,0.126,3.857,357,54.8615441,44.4928223,0.81,24.3,1.8,31.2,38.5,0.73,0.2,97,0.6,19.29,1.43,18.86,1.57,20.93,0.04,138,10,135,11,NONE,,16.7,53,35.0,741,764,379,15.8,0.26,5,5.0,0,244,134,0,64.5,35.5,0.81,"W001° 15' 5.55""","N51° 45' 55.5996""",63,53,0.4,0,1.54,0.42,1.96,0.79,0.0,0.586,0,0,0,,87,00:02:09,97.4,0.11,1435,993,0,59,0,9,False,32,0.08,16
134.0,15.71,0.965,15.157,773,547.9907315,459.4796406,0.84,161.4,35.6,25.7,30.6,7.31,2.1,98,5.6,16.73,3.69,14.04,5.53,20.93,0.04,120,26,101,40,NONE,,16.7,53,35.0,741,764,3805,158.6,2.64,6,50.7,0,2098,1708,0,55.1,44.9,0.84,"W001° 15' 5.562""","N51° 45' 55.6092""",63,53,0.1,0,0.75,3.07,3.82,0.2,0.29,1.181,5,0,0,,87,00:02:14,89.9,4.38,1435,993,0,59,0,9,False,27,1.29,41
136.0,19.48,0.785,15.292,1053,571.2539629,409.1743006,0.72,131.1,25.6,24.4,34.0,7.62,2.2,101,5.7,16.7,3.26,14.48,5.07,20.93,0.04,120,23,104,36,NONE,,16.7,53,35.0,741,764,3856,160.7,2.68,6,51.4,0,3734,122,0,96.8,3.2,0.72,"W001° 15' 5.5704""","N51° 45' 55.6104""",63,53,0.1,0,1.67,1.41,3.08,0.54,0.3,1.184,2,0,0,,87,00:02:16,89.8,4.57,1435,993,0,59,0,9,False,32,0.47,38
140.0,15.54,0.233,3.622,244,86.2663659,60.7733692,0.7,42.5,4.8,29.4,41.7,1.15,0.3,98,0.9,18.24,2.06,17.39,2.59,20.93,0.04,131,15,125,19,NONE,,16.7,53,35.0,741,764,581,24.2,0.4,6,7.7,0,581,0,0,100.0,0.0,0.7,"W001° 15' 5.5716""","N51° 45' 55.6182""",64,52,0.1,0,0.56,3.3,3.86,0.15,0.03,0.559,4,0,0,,87,00:02:20,97.6,0.69,1435,993,0,59,0,8,False,29,0.42,22
145.0,13.7,0.266,3.644,504,60.7659279,40.8901713,0.67,50.7,3.7,44.2,65.7,0.81,0.2,95,0.6,19.06,1.39,16.58,3.21,20.93,0.04,137,10,119,23,NONE,,16.6,54,35.0,741,764,406,16.9,0.28,6,5.4,0,406,0,0,100.0,0.0,0.67,"W001° 15' 5.574""","N51° 45' 55.626""",65,52,0.1,0,0.63,3.75,4.38,0.14,0.36,0.562,5,0,0,,87,00:02:25,97.6,0.49,1435,993,0,59,0,9,False,30,0.42,26
147.0,23.08,0.52,12.0,545,516.7794498,341.043404,0.66,83.8,18.0,20.1,30.4,6.89,2.0,95,5.4,16.12,3.46,13.57,5.41,20.93,0.04,116,25,97,39,NONE,,16.6,54,35.0,741,764,3442,143.4,2.39,6,45.9,0,3442,0,0,100.0,0.0,0.66,"W001° 15' 5.5782""","N51° 45' 55.6284""",65,53,0.1,0,0.8,1.8,2.6,0.31,0.25,1.079,2,0,0,,87,00:02:27,92.0,4.13,1435,993,0,59,0,9,False,31,0.65,40
151.0,17.7,0.945,16.726,1334,705.5792546,481.0683833,0.68,153.0,33.1,21.9,32.2,9.41,2.7,93,7.6,16.19,3.5,13.93,5.32,20.93,0.04,116,25,100,38,NONE,,16.6,54,35.0,741,764,4725,196.9,3.28,6,63.0,0,4725,0,0,100.0,0.0,0.68,"W001° 15' 5.5758""","N51° 45' 55.632""",65,53,0.1,0,1.15,2.24,3.39,0.34,0.3,1.223,4,0,0,,87,00:02:31,88.8,5.64,1435,993,0,59,0,9,False,30,0.82,40
152.0,41.96,0.294,12.336,329,416.2979702,281.6884465,0.68,50.4,8.2,22.6,33.4,5.55,1.6,91,4.6,17.14,2.79,15.35,4.11,20.93,0.04,123,20,110,29,NONE,,16.6,54,35.0,741,764,2784,116.0,1.93,6,37.1,0,2784,0,0,100.0,0.0,0.68,"W001° 15' 5.577""","N51° 45' 55.6308""",65,52,0.1,0,0.46,0.97,1.43,0.32,0.14,1.091,1,0,0,,87,00:02:32,91.8,3.33,1435,993,0,59,0,9,False,30,0.64,32
155.0,23.08,0.653,15.069,205,764.1463713,518.2978538,0.68,99.5,27.3,17.6,26.0,10.19,2.9,86,8.9,15.24,4.18,13.23,5.79,20.93,0.04,109,30,95,42,NONE,,16.6,54,35.0,741,764,5112,213.0,3.55,6,68.2,0,5112,0,0,100.0,0.0,0.68,"W001° 15' 5.5782""","N51° 45' 55.6302""",66,53,0.1,0,0.39,2.21,2.6,0.15,0.19,1.178,3,0,0,,87,00:02:35,89.9,6.11,1435,993,0,59,0,9,False,32,1.67,43
158.0,20.76,1.011,20.99,785,1010.5051457,706.9888595,0.7,156.7,41.4,19.3,27.6,13.47,3.8,87,11.6,15.5,4.09,13.59,5.63,20.93,0.04,111,29,97,40,NONE,,16.6,54,35.0,741,764,6795,283.1,4.72,6,90.6,0,6795,0,0,100.0,0.0,0.7,"W001° 15' 5.58""","N51° 45' 55.6272""",66,53,0.1,0,0.84,2.05,2.89,0.29,0.23,1.322,3,0,0,,87,00:02:38,86.0,8.08,1435,993,0,60,0,9,False,32,1.2,42
206.0,4.04,5.813,23.484,1386,0.0,2.636001,0,1236.8,3.1,0.0,8801.6,0.0,0.0,95,0.0,21.28,0.05,19.18,1.34,20.93,0.04,153,0,138,10,NONE,,16.4,54,34.9,741,764,0,0.0,0.0,8,0.0,0,0,0,0,100.0,0.0,0,"W001° 15' 5.6274""","N51° 45' 55.6746""",61,53,0.2,0,2.28,12.57,14.85,0.15,0.96,1.371,48,0,0,,87,00:03:26,84.3,0,1435,993,0,60,0,9,False,32,2.55,14
