t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VE/VO2,VE/VCO2,VO2/Kg,METS,HR,VO2/HR,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Phase,Marker,Amb. Temp.,RH Amb,Device Temp.,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,FAT,CHO,PRO%,FAT%,CHO%,npRQ,Long,Lat,GPS Altitude,Barom_Altitude,GPS Speed,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Dist.,Step Length,Battery,Phase time,BR,O2 Cost,O2 Delay,CO2 Delay,GPS Heading,RH Sample,Cadence,Satellites,Fixing,Satellites SNR,VT/Ti,PaCO2_e
s,1/min,L(btps),L/min,mL,mL/min,mL/min,---,mL,mL,---,---,mL/min/Kg,---,bpm,mL/beat,%,%,%,%,%,%,mmHg,mmHg,mmHg,mmHg,---,---,°C,%,°C,mmHg,mmHg,kcal/day,kcal/h,kcal/min,kcal,kcal/Kg/day,kcal/day,kcal/day,kcal/day,%,%,%,---,"° ' ""","° ' """,m,m,km/h,m,s,s,s,---,---,L/min,s,m/s,m,m,%,hh:mm:ss,%,mL/Kg/m,ms,ms,DEG,%,1/min,---,---,dB,---,mmHg
0.0,13.25,1.098,14.543,1303,454.8122767,381.0200503,0.84,189.5,35.4,29.9,35.7,7.0,2.0,117,3.9,17.26,3.22,16.03,4.57,20.93,0.04,123,23,114,32,NONE,,29.4,57,46.3,732,757,3158,131.6,2.19,0,48.6,0,1749,1409,0,55.4,44.6,0.84,"W001° 15' 5.7252""","N51° 45' 55.401""",59,61,0.1,0,1.99,2.54,4.53,0.44,0.28,1.163,0,0,0,,93,00:00:00,92.0,4.2,1278,994,0,73,0,9,False,32,0.55,35
8.0,6.81,2.745,18.695,2346,562.741556,549.7891605,0.98,474.6,99.2,32.4,33.1,8.66,2.5,121,4.7,17.29,3.61,15.78,4.88,20.93,0.04,123,26,112,35,NONE,,29.5,56,46.3,732,757,4031,168.0,2.8,0,62.0,0,317,3715,0,7.9,92.1,0.98,"W001° 15' 5.727""","N51° 45' 55.4118""",59,60,0.5,0,3.58,5.23,8.81,0.41,0.27,1.272,8,0,0,,93,00:00:08,89.7,1.04,1278,994,0,73,0,9,False,32,0.77,37
11.0,24.39,0.79,19.268,1162,549.4562801,441.19166,0.8,139.1,22.3,32.0,39.8,8.45,2.4,124,4.4,17.61,2.82,16.23,4.22,20.93,0.04,125,20,115,30,NONE,,29.5,56,46.3,732,757,3785,157.7,2.63,0,58.2,0,2545,1239,0,67.2,32.8,0.8,"W001° 15' 5.7306""","N51° 45' 55.4046""",59,60,0.2,0,1.58,0.88,2.46,0.64,0.29,1.285,3,0,0,,93,00:00:11,89.4,2.54,1278,994,0,73,0,9,False,32,0.5,32
14.0,19.35,0.708,13.703,227,505.449026,425.4890751,0.84,117.5,27.0,24.4,29.0,7.78,2.2,116,4.4,16.6,3.81,15.72,4.82,20.93,0.04,118,27,112,34,NONE,,29.5,58,46.3,732,757,3513,146.4,2.44,0,54.0,0,1897,1616,0,54.0,46.0,0.84,"W001° 15' 5.739""","N51° 45' 55.395""",59,61,0.1,0,0.39,2.71,3.1,0.13,0.16,1.137,3,0,0,,93,00:00:14,92.5,4.67,1278,994,0,73,0,9,False,32,1.82,36
16.0,22.22,0.181,4.022,65,69.6626436,128.5349276,1.85,33.4,7.1,35.4,19.2,1.07,0.3,107,0.7,18.45,3.92,15.79,4.13,20.93,0.04,131,28,112,29,NONE,,29.5,58,46.3,732,757,595,24.8,0.41,0,9.2,0,0,595,0,0.0,100.0,1.85,"W001° 15' 5.7378""","N51° 45' 55.3896""",60,60,0.1,0,0.65,2.05,2.7,0.24,0.0,0.604,2,0,0,,93,00:00:16,97.8,0.64,1278,994,0,73,0,9,False,32,0.28,32
22.0,10.83,3.324,36.0,3570,1011.3505283,931.9283267,0.92,584.1,105.9,34.8,37.8,15.56,4.4,116,8.7,17.57,3.19,16.89,4.04,20.93,0.04,125,23,120,29,NONE,,29.6,56,46.3,732,757,7156,298.2,4.97,1,110.1,0,1918,5238,0,26.8,73.2,0.92,"W001° 15' 5.7642""","N51° 45' 55.386""",59,60,0.0,0,2.58,2.96,5.54,0.47,0.26,1.556,6,0,0,,93,00:00:22,80.2,,1278,994,0,73,0,9,False,32,1.29,31
28.0,13.39,0.499,6.683,552,102.6688925,135.5756515,1.32,94.5,12.5,56.0,42.4,1.58,0.5,115,0.9,18.94,2.51,17.04,3.68,20.93,0.04,134,18,121,26,NONE,,29.7,56,46.2,732,757,791,33.0,0.55,1,12.2,0,0,791,0,0.0,100.0,1.32,"W001° 15' 5.7696""","N51° 45' 55.3782""",60,60,0.0,0,1.18,3.3,4.48,0.26,0.25,0.825,6,0,0,,93,00:00:28,96.3,,1278,994,0,73,0,9,False,32,0.42,29
36.0,12.63,0.981,12.392,985,394.5509922,323.3202745,0.82,168.8,31.5,29.2,35.6,6.07,1.7,112,3.5,17.21,3.21,16.09,4.57,20.93,0.04,122,23,114,32,NONE,,29.8,56,46.2,732,757,2728,113.7,1.89,1,42.0,0,1681,1047,0,61.6,38.4,0.82,"W001° 15' 5.7342""","N51° 45' 55.3578""",60,60,0.1,0,2.33,2.42,4.75,0.49,0.27,1.093,8,0,0,,93,00:00:36,93.2,3.64,1278,994,0,73,0,9,False,32,0.42,35
39.0,7.6,0.98,7.452,964,280.1779297,209.657976,0.75,162.7,33.9,24.7,33.0,4.31,1.2,116,2.4,16.6,3.46,15.3,4.82,20.93,0.04,118,25,109,34,NONE,,29.8,56,46.3,732,757,1906,79.4,1.32,1,29.3,0,1637,269,0,85.9,14.1,0.75,"W001° 15' 5.7294""","N51° 45' 55.3524""",60,60,0.1,0,6.2,1.69,7.89,0.79,0.25,0.872,3,0,0,,93,00:00:39,95.9,2.59,1278,994,0,72,0,9,False,32,0.16,36
41.0,38.22,0.51,19.49,425,681.9764077,465.2239385,0.68,86.5,15.0,24.7,36.1,10.49,3.0,117,5.8,16.96,2.94,15.57,4.31,20.93,0.04,120,21,111,31,NONE,,29.8,56,46.3,732,757,4567,190.3,3.17,1,70.3,0,4567,0,0,100.0,0.0,0.68,"W001° 15' 5.7252""","N51° 45' 55.3506""",60,60,0.1,0,0.64,0.93,1.57,0.41,0.23,1.29,2,0,0,,93,00:00:41,89.3,6.3,1278,994,0,72,0,9,False,32,0.8,33
47.0,9.8,1.484,14.549,1474,491.8963747,408.241112,0.83,251.8,51.2,28.2,34.0,7.57,2.2,116,4.2,16.97,3.45,15.83,4.63,20.93,0.04,120,24,112,33,NONE,,29.8,56,46.2,732,757,3409,142.0,2.37,2,52.4,0,1979,1430,0,58.0,42.0,0.83,"W001° 15' 5.7246""","N51° 45' 55.35""",60,60,0.1,0,1.81,4.31,6.12,0.3,0.25,1.163,6,0,0,,93,00:00:47,92.0,4.54,1278,994,0,73,0,8,False,32,0.82,35
