t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VE/VO2,VE/VCO2,VO2/Kg,METS,HR,VO2/HR,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Phase,Marker,Amb. Temp.,RH Amb,Device Temp.,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,FAT,CHO,PRO%,FAT%,CHO%,npRQ,Long,Lat,GPS Altitude,Barom_Altitude,GPS Speed,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Dist.,Step Length,Battery,Phase time,BR,O2 Cost,O2 Delay,CO2 Delay,GPS Heading,RH Sample,Cadence,Satellites,Fixing,Satellites SNR,VT/Ti,PaCO2_e
s,1/min,L(btps),L/min,mL,mL/min,mL/min,---,mL,mL,---,---,mL/min/Kg,---,bpm,mL/beat,%,%,%,%,%,%,mmHg,mmHg,mmHg,mmHg,---,---,°C,%,°C,mmHg,mmHg,kcal/day,kcal/h,kcal/min,kcal,kcal/Kg/day,kcal/day,kcal/day,kcal/day,%,%,%,---,"° ' ""","° ' """,m,m,km/h,m,s,s,s,---,---,L/min,s,m/s,m,m,%,hh:mm:ss,%,mL/Kg/m,ms,ms,DEG,%,1/min,---,---,dB,---,mmHg
0.0,30.61,0.279,8.541,532,142.7832845,103.9633308,0.73,53.1,4.2,44.8,61.5,2.86,0.8,70,2.0,19.03,1.51,17.67,2.58,20.93,0.04,136,11,127,18,NONE,,18.8,48,34.0,740,764,967,40.3,0.67,0,19.3,0,897,70,0,92.8,7.2,0.73,"W001° 15' 6.0108""","N51° 45' 55.6368""",53,58,0.1,0,1.2,0.76,1.96,0.61,0.26,0.931,0,0,0,,70,00:00:00,92.3,1.71,1435,1005,0,53,0,11,False,32,0.23,22
2.0,27.52,0.416,11.45,482,262.6679845,195.1027412,0.74,76.2,8.7,36.3,48.8,5.25,1.5,72,3.6,18.32,2.09,16.27,3.63,20.93,0.04,131,15,117,26,NONE,,18.7,48,34.0,740,764,1784,74.3,1.24,0,35.7,0,1566,218,0,87.8,12.2,0.74,"W001° 15' 6.0114""","N51° 45' 55.6362""",53,58,0.0,0,0.51,1.67,2.18,0.23,0.31,1.059,2,0,0,,69,00:00:02,89.6,,1435,1005,0,53,0,11,False,32,0.82,29
5.0,24.49,0.442,10.824,456,256.2764424,189.664324,0.74,80.6,9.5,35.5,48.0,5.13,1.5,74,3.5,18.24,2.15,17.03,3.06,20.93,0.04,131,15,122,22,NONE,,18.7,48,34.0,740,764,1740,72.5,1.21,0,34.8,0,1543,196,0,88.7,11.3,0.74,"W001° 15' 6.0108""","N51° 45' 55.6332""",53,58,0.0,0,1.14,1.31,2.45,0.47,0.23,1.034,3,0,0,,69,00:00:05,90.2,,1435,1005,0,53,0,10,False,32,0.39,25
7.0,20.83,0.406,8.458,392,236.6826432,178.903515,0.76,72.0,10.5,29.6,39.1,4.73,1.4,72,3.3,17.73,2.59,15.61,4.28,20.93,0.04,127,19,112,31,NONE,,18.6,48,34.0,740,764,1613,67.2,1.12,0,32.3,0,1344,269,0,83.3,16.7,0.76,"W001° 15' 6.0114""","N51° 45' 55.635""",53,57,0.1,0,0.92,1.96,2.88,0.32,0.27,0.927,2,0,0,,69,00:00:07,92.3,2.84,1435,1005,0,53,0,10,False,32,0.44,33
10.0,24.19,0.686,16.597,461,492.0476439,386.3922979,0.79,120.2,19.5,30.3,38.6,9.84,2.8,73,6.7,17.52,2.84,16.22,4.44,20.93,0.04,126,20,116,32,NONE,,18.6,48,34.0,740,764,3375,140.6,2.34,0,67.5,0,2474,902,0,73.3,26.7,0.79,"W001° 15' 6.0144""","N51° 45' 55.6368""",54,57,0.2,0,0.94,1.54,2.48,0.38,0.3,1.22,3,0,0,,69,00:00:10,85.0,2.95,1435,1005,0,53,0,11,False,32,0.73,34
12.0,30.15,0.213,6.422,422,116.6620386,95.5494195,0.82,40.1,3.9,37.0,45.1,2.33,0.7,72,1.6,18.83,1.83,17.59,2.71,20.93,0.04,135,13,126,19,NONE,,18.6,48,34.0,740,764,807,33.6,0.56,0,16.1,0,498,308,0,61.8,38.2,0.82,"W001° 15' 6.0036""","N51° 45' 55.6332""",54,58,0.3,0,1.4,0.59,1.99,0.7,0.1,0.808,2,0,0,,69,00:00:12,94.2,0.47,1435,1005,0,53,0,11,False,32,0.15,23
14.0,26.43,0.467,12.344,490,349.4434602,279.1470328,0.8,82.5,12.9,30.0,37.6,6.99,2.0,70,5.0,17.67,2.76,15.48,4.39,20.93,0.04,127,20,111,31,NONE,,18.6,48,34.0,740,764,2405,100.2,1.67,0,48.1,0,1651,754,0,68.7,31.3,0.8,"W001° 15' 6.0048""","N51° 45' 55.6296""",54,58,0.5,0,0.98,1.29,2.27,0.43,0.26,1.091,2,0,0,,69,00:00:14,88.8,0.84,1435,1005,0,53,0,11,False,32,0.48,34
16.0,30.15,0.501,15.106,516,381.0170067,303.0546748,0.8,90.3,12.3,34.1,42.9,7.62,2.2,71,5.4,18.02,2.46,16.25,3.91,20.93,0.04,129,18,117,28,NONE,,18.5,48,34.0,740,764,2620,109.2,1.82,0,52.4,0,1830,790,0,69.8,30.2,0.8,"W001° 15' 5.9988""","N51° 45' 55.632""",54,58,0.5,0,0.73,1.26,1.99,0.37,0.29,1.179,2,0,0,,69,00:00:16,86.3,0.91,1435,1005,0,53,0,10,False,32,0.69,31
18.0,35.09,0.406,14.246,415,364.6674039,304.2410252,0.83,72.9,10.6,32.3,38.8,7.29,2.1,70,5.2,17.96,2.61,16.09,3.98,20.93,0.04,129,19,115,29,NONE,,18.5,48,34.0,740,764,2530,105.4,1.76,0,50.6,0,1431,1099,0,56.6,43.4,0.83,"W001° 15' 6.0018""","N51° 45' 55.6314""",54,58,0.4,0,0.78,0.93,1.71,0.46,0.23,1.154,2,0,0,,69,00:00:18,87.1,1.09,1433,1005,0,53,0,10,False,32,0.52,31
20.0,26.09,0.295,7.696,373,147.3363826,120.9683815,0.82,55.2,5.7,39.8,48.5,2.95,0.8,70,2.1,18.71,1.93,16.84,3.38,20.93,0.04,134,14,121,24,NONE,,18.4,49,34.0,740,764,1019,42.5,0.71,0,20.4,0,622,397,0,61.1,38.9,0.82,"W001° 15' 6""","N51° 45' 55.629""",54,58,0.1,0,1.02,1.28,2.3,0.44,0.26,0.886,2,0,0,,69,00:00:20,93.0,1.77,1433,1005,0,53,0,10,False,32,0.29,27
22.0,28.44,0.317,9.014,404,174.4854726,136.3745535,0.78,59.3,5.9,40.3,51.5,3.49,1.0,70,2.5,18.71,1.86,17.04,3.16,20.93,0.04,134,13,122,23,NONE,,18.4,49,34.0,740,764,1196,49.8,0.83,0,23.9,0,892,304,0,74.5,25.5,0.78,"W001° 15' 6.0006""","N51° 45' 55.6272""",54,58,0.1,0,1.09,1.02,2.11,0.52,0.26,0.955,2,0,0,,69,00:00:22,91.8,2.09,1431,1005,0,53,0,10,False,32,0.29,26
25.0,27.52,0.405,11.147,413,270.3743919,220.363034,0.82,73.4,9.8,34.1,41.8,5.41,1.5,68,4.0,18.12,2.42,16.34,3.78,20.93,0.04,130,17,117,27,NONE,,18.3,49,34.0,740,764,1867,77.8,1.3,1,37.3,0,1179,689,0,63.1,36.9,0.82,"W001° 15' 5.9982""","N51° 45' 55.6248""",54,58,0.1,0,0.86,1.32,2.18,0.39,0.25,1.047,3,0,0,,69,00:00:25,89.9,3.24,1434,1005,0,53,0,10,False,32,0.47,30
29.0,19.17,0.158,3.029,1062,13.2344192,8.5471367,0.65,32.3,0.6,127.5,197.4,0.26,0.1,68,0.2,20.44,0.38,19.59,1.11,20.93,0.04,147,3,140,8,NONE,,18.3,49,34.0,740,764,88,3.7,0.06,1,1.8,0,88,0,0,100.0,0.0,0.65,"W001° 15' 5.994""","N51° 45' 55.6248""",54,58,0.1,0,1.75,1.38,3.13,0.56,0.34,0.481,4,0,0,,69,00:00:29,97.3,0.16,1434,1005,0,53,0,11,False,31,0.09,13
38.0,6.42,0.039,0.251,102,0.0,0.4510455,0.0,8.3,0.1,190.4,0.0,0.0,0.0,69,0.0,21.28,0.26,163.83,0.2,20.93,0.04,153,2,>75,1,NONE,,18.2,49,34.0,740,764,0,0.0,0.0,1,0.0,0,0,0,0,100.0,0.0,0.0,"W001° 15' 5.976""","N51° 45' 55.6356""",54,58,0.1,0,2.75,6.59,9.34,0.29,0.0,0.0,9,0,0,,69,00:00:38,99.8,0,1434,1005,0,54,0,11,False,32,0.01,7
41.0,15.71,0.873,13.712,84,535.1299156,398.609339,0.74,143.9,30.9,23.6,31.6,10.7,3.1,69,7.8,16.48,3.54,14.8,4.97,20.93,0.04,118,25,106,36,NONE,,18.2,49,34.0,740,764,3637,151.5,2.53,1,72.7,0,3166,470,0,87.1,12.9,0.74,"W001° 15' 5.9748""","N51° 45' 55.6338""",54,58,0.1,0,1.2,2.62,3.82,0.31,0.24,1.137,3,0,0,,69,00:00:41,87.6,6.42,1435,1005,0,54,0,10,False,32,0.73,38
43.0,26.09,0.399,10.409,409,320.2580907,230.5739782,0.72,69.6,10.8,26.8,37.2,6.41,1.8,68,4.7,17.44,2.71,15.35,4.36,20.93,0.04,125,19,110,31,NONE,,18.1,49,34.0,740,764,2164,90.2,1.5,1,43.3,0,2068,96,0,95.6,4.4,0.72,"W001° 15' 5.97""","N51° 45' 55.6326""",54,58,0.2,0,1.17,1.13,2.3,0.51,0.25,1.017,2,0,0,,69,00:00:43,90.6,1.92,1435,1005,0,54,0,11,False,32,0.34,34
45.0,28.71,0.399,11.455,386,284.2502763,203.6624343,0.72,72.3,8.7,33.2,46.4,5.69,1.6,67,4.2,18.12,2.18,15.78,4.07,20.93,0.04,130,16,113,29,NONE,,18.1,49,34.0,740,764,1919,80.0,1.33,1,38.4,0,1857,62,0,96.8,3.2,0.72,"W001° 15' 5.97""","N51° 45' 55.632""",54,58,0.2,0,0.94,1.15,2.09,0.45,0.33,1.059,2,0,0,,69,00:00:45,89.6,1.71,1435,1005,0,54,0,10,False,32,0.42,32
47.0,25.64,0.476,12.205,488,252.923136,176.9854116,0.7,88.5,8.5,41.2,58.8,5.06,1.4,69,3.7,18.59,1.79,17.27,2.81,20.93,0.04,133,13,124,20,NONE,,18.1,49,34.0,740,764,1701,70.9,1.18,1,34.0,0,1701,0,0,100.0,0.0,0.7,"W001° 15' 5.9688""","N51° 45' 55.6326""",54,58,0.1,0,1.03,1.31,2.34,0.44,0.31,1.087,2,0,0,,69,00:00:47,89.0,3.04,1435,1005,0,54,0,10,False,32,0.46,24
50.0,25.64,0.439,11.256,456,232.9168395,166.6532771,0.72,81.6,8.0,40.6,56.8,4.66,1.3,68,3.4,18.59,1.82,17.26,3.42,20.93,0.04,133,13,124,25,NONE,,18.1,49,34.0,740,764,1572,65.5,1.09,1,31.4,0,1526,46,0,97.1,2.9,0.72,"W001° 15' 5.9586""","N51° 45' 55.629""",55,58,0.1,0,0.98,1.36,2.34,0.42,0.37,1.051,3,0,0,,69,00:00:50,89.8,2.8,1435,1005,0,54,0,10,False,32,0.45,28
52.0,27.91,0.41,11.442,423,236.8598872,170.0592928,0.72,76.2,7.5,40.1,55.8,4.74,1.4,69,3.4,18.59,1.83,17.1,2.92,20.93,0.04,133,13,123,21,NONE,,18.0,49,34.0,740,764,1600,66.6,1.11,1,32.0,0,1540,60,0,96.3,3.7,0.72,"W001° 15' 5.9508""","N51° 45' 55.626""",55,58,0.1,0,1.0,1.15,2.15,0.47,0.29,1.058,2,0,0,,69,00:00:52,89.6,2.84,1435,1005,0,54,0,10,False,32,0.41,24
54.0,26.79,0.467,12.509,496,325.3259265,242.8246752,0.75,83.9,11.1,32.7,43.8,6.51,1.9,69,4.7,17.97,2.38,16.46,3.78,20.93,0.04,129,17,118,27,NONE,,18.0,49,34.0,740,764,2212,92.2,1.54,1,44.2,0,1914,297,0,86.6,13.4,0.75,"W001° 15' 5.9478""","N51° 45' 55.6242""",55,58,0.1,0,1.04,1.2,2.24,0.46,0.28,1.097,2,0,0,,69,00:00:54,88.7,3.9,1435,1005,0,54,0,10,False,32,0.45,30
56.0,38.46,0.648,24.923,346,760.2015289,643.5293557,0.85,112.6,20.4,29.2,34.5,15.2,4.3,69,11.0,17.38,3.15,15.39,4.44,20.93,0.04,125,23,110,32,NONE,,18.0,49,34.0,740,764,5289,220.4,3.67,1,105.8,0,2770,2518,0,52.4,47.6,0.85,"W001° 15' 5.9436""","N51° 45' 55.6242""",55,58,0.4,0,0.67,0.89,1.56,0.43,0.23,1.397,2,0,0,,69,00:00:56,77.4,2.28,1432,1005,0,54,0,10,False,32,0.97,34
58.0,29.56,0.381,11.261,569,201.6740021,158.3077593,0.78,71.9,6.6,45.6,58.1,4.03,1.2,68,3.0,18.87,1.73,17.63,2.67,20.93,0.04,135,12,126,19,NONE,,17.9,50,34.0,740,764,1383,57.6,0.96,1,27.7,0,1015,368,0,73.4,26.6,0.78,"W001° 15' 5.949""","N51° 45' 55.6158""",55,58,0.8,0,0.98,1.05,2.03,0.48,0.27,1.052,2,0,0,,69,00:00:58,89.8,0.3,1430,1005,0,54,0,10,False,32,0.39,23
