t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VE/VO2,VE/VCO2,VO2/Kg,METS,HR,VO2/HR,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Phase,Marker,Amb. Temp.,RH Amb,Device Temp.,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,FAT,CHO,PRO%,FAT%,CHO%,npRQ,Long,Lat,GPS Altitude,Barom_Altitude,GPS Speed,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Dist.,Step Length,Battery,Phase time,BR,O2 Cost,O2 Delay,CO2 Delay,GPS Heading,RH Sample,Cadence,Satellites,Fixing,Satellites SNR,VT/Ti,PaCO2_e
27.0,24.29,0.266,6.462,633,156.805417,139.40005,0.89,48.1,7.0,30.4,34.2,3.14,0.9,99,1.6,18.08,2.63,16.59,4.12,20.93,0.04,130,19,119,30,NONE,,18.5,52,38.3,742,765,1101,45.9,0.76,1,22.0,0,417,684,0,37.9,62.1,0.89,"W001° 15' 5.5632""","N51° 45' 55.6524""",64,59,0.4,0,1.52,0.95,2.47,0.62,0.15,0.81,2,0,0,0.06,37,00:00:27,94.9,0.47,1315,998,0,78,120,11,False,30,0.18,32
29.0,27.52,0.568,15.633,210,711.9826346,636.3235712,0.89,88.5,28.0,19.3,21.5,14.24,4.1,102,7.0,15.58,4.93,14.18,6.42,20.93,0.04,112,35,102,46,NONE,,18.5,52,38.3,742,765,5006,208.6,3.48,1,100.1,0,1816,3191,0,36.3,63.7,0.89,"W001° 15' 5.5554""","N51° 45' 55.6626""",65,59,0.4,0,0.49,1.69,2.18,0.22,0.12,1.194,2,0,0,,37,00:00:29,87.7,2.14,1309,998,0,78,0,12,False,29,1.16,47
33.0,14.93,0.901,13.448,758,616.5461345,531.0212677,0.86,140.4,43.1,20.1,23.4,12.33,3.5,96,6.4,15.58,4.78,13.25,6.93,20.93,0.04,112,34,95,50,NONE,,18.4,53,38.3,742,765,4304,179.3,2.99,1,86.1,0,2037,2266,0,47.3,52.7,0.86,"W001° 15' 5.5392""","N51° 45' 55.6464""",66,59,0.2,0,1.14,2.88,4.02,0.28,0.24,1.129,4,0,0,,37,00:00:33,89.4,3.7,1321,998,0,79,0,12,False,31,0.79,50
59.0,6.52,3.085,20.106,3481,1001.131973,935.7414627,0.93,463.7,173.7,19.6,21.0,20.02,5.7,92,10.9,15.03,5.63,13.78,6.75,20.93,0.04,108,40,99,48,NONE,,18.3,54,38.4,742,765,7105,296.0,4.93,3,142.1,0,1584,5521,0,22.3,77.7,0.93,"W001° 15' 5.5548""","N51° 45' 55.6254""",65,59,0.8,0,0.5,8.71,9.21,0.05,0.15,1.303,26,0,0,,37,00:00:59,84.2,1.5,1321,998,0,79,0,8,False,31,6.22,49
62.0,16.81,1.365,22.941,1386,953.4436588,876.5987578,0.92,218.7,63.2,22.8,24.8,19.07,5.4,98,9.7,16.02,4.63,14.68,6.04,20.93,0.04,115,33,105,43,NONE,,18.3,54,38.4,742,765,6743,281.0,4.68,3,134.9,0,1855,4888,0,27.5,72.5,0.92,"W001° 15' 5.5908""","N51° 45' 55.6386""",65,59,0.7,0,1.29,2.28,3.57,0.36,0.2,1.361,3,0,0,0.07,37,00:01:02,82.0,1.63,1321,998,0,79,156,11,False,32,1.06,45
71.0,6.8,2.993,20.337,2222,836.8783397,825.9117923,0.99,478.9,147.2,23.7,24.0,16.74,4.8,90,9.3,16.0,4.92,14.21,6.63,20.93,0.04,115,35,102,48,NONE,,18.3,55,38.5,742,765,6008,250.3,4.17,4,120.2,0,269,5739,0,4.5,95.5,0.99,"W001° 15' 5.625""","N51° 45' 55.6416""",65,59,0.1,0,1.14,7.69,8.83,0.13,0.25,1.308,9,0,0,,37,00:01:11,84.0,>.04,1321,998,0,79,0,12,False,30,2.63,48
80.0,7.14,2.11,15.071,1233,621.3696571,568.195659,0.91,339.0,96.4,23.5,25.6,12.43,3.6,104,6.0,16.07,4.57,13.6,6.85,20.93,0.04,115,33,98,49,NONE,,18.2,55,38.5,742,765,4390,182.9,3.05,4,87.8,0,1282,3108,0,29.2,70.8,0.91,"W001° 15' 5.5962""","N51° 45' 55.6068""",65,59,0.1,0,0.51,7.89,8.4,0.06,0.31,1.178,9,0,0,,36,00:01:20,88.2,7.46,1321,998,0,80,0,12,False,30,4.14,50
84.0,13.13,1.05,13.786,1571,536.9146027,502.5466467,0.94,171.3,46.4,24.0,25.6,10.74,3.1,109,4.9,16.31,4.42,14.5,6.25,20.93,0.04,117,32,104,45,NONE,,18.2,55,38.5,742,765,3811,158.8,2.65,5,76.2,0,833,2979,0,21.8,78.2,0.94,"W001° 15' 5.5686""","N51° 45' 55.6062""",64,59,0.9,0,1.44,3.13,4.57,0.32,0.24,1.139,4,0,0,,36,00:01:24,89.2,0.72,1321,998,0,80,0,11,False,30,0.73,46
88.0,14.32,1.133,16.224,1123,669.4405117,622.8280519,0.93,181.8,52.7,22.7,24.4,13.39,3.8,100,6.7,16.05,4.65,14.13,6.59,20.93,0.04,115,33,101,47,NONE,,18.2,55,38.5,742,765,4746,197.8,3.3,5,94.9,0,1128,3618,0,23.8,76.2,0.93,"W001° 15' 5.5596""","N51° 45' 55.6182""",63,59,1.3,0,1.23,2.96,4.19,0.29,0.24,1.21,4,0,0,,36,00:01:28,87.3,0.62,1321,998,0,80,0,12,False,30,0.92,48
92.0,16.71,1.52,25.404,1459,1025.6540656,973.8233903,0.95,245.2,70.6,23.6,24.9,20.51,5.9,90,11.4,16.13,4.64,14.78,6.07,20.93,0.04,116,33,106,44,NONE,,18.2,55,38.5,742,765,7303,304.3,5.07,5,146.1,0,1259,6043,0,17.2,82.8,0.95,"W001° 15' 5.5602""","N51° 45' 55.6356""",63,59,0.4,0,1.12,2.47,3.59,0.31,0.21,1.405,4,0,0,,36,00:01:32,80.1,3.08,1321,998,0,80,0,12,False,30,1.36,45
95.0,17.09,1.439,24.598,1188,989.4342509,952.370867,0.96,232.2,67.5,23.7,24.6,19.79,5.7,96,10.3,16.14,4.69,14.79,6.11,20.93,0.04,116,34,106,44,NONE,,18.2,55,38.5,742,765,7065,294.4,4.91,5,141.3,0,903,6162,0,12.8,87.2,0.96,"W001° 15' 5.5692""","N51° 45' 55.6572""",63,59,0.2,0,1.31,2.2,3.51,0.37,0.2,1.391,3,0,0,,36,00:01:35,80.7,5.94,1321,998,0,80,0,12,False,29,1.1,45
106.0,5.8,2.891,16.776,2507,652.1248811,663.4777346,1.02,469.6,138.5,25.1,24.7,13.04,3.7,104,6.3,16.24,4.79,13.97,6.76,20.93,0.04,117,34,100,49,NONE,,18.1,53,38.6,742,765,4713,196.4,3.27,6,94.3,0,0,4713,0,0.0,100.0,1.02,"W001° 15' 5.5296""","N51° 45' 55.6644""",63,59,0.1,0,1.73,8.61,10.34,0.17,0.28,1.225,11,0,0,,36,00:01:46,86.8,7.83,1321,998,0,81,0,12,False,29,1.67,49
111.0,11.3,1.508,17.04,1069,695.5751152,645.2548549,0.93,242.8,69.2,23.4,25.2,13.91,4.0,111,6.3,16.1,4.59,13.73,6.65,20.93,0.04,116,33,99,48,NONE,,18.0,55,38.6,742,765,4928,205.4,3.42,6,98.6,0,1217,3712,0,24.7,75.3,0.93,"W001° 15' 5.5002""","N51° 45' 55.65""",64,59,0.0,0,0.42,4.89,5.31,0.08,0.27,1.231,5,0,0,,36,00:01:51,86.6,,1321,998,0,81,0,12,False,30,3.59,48
114.0,20.55,0.749,15.39,1472,421.1767976,400.2827314,0.95,132.4,23.7,33.1,34.9,8.42,2.4,105,4.0,17.68,3.16,15.78,5.29,20.93,0.04,127,23,113,38,NONE,,18.0,55,38.6,742,765,2999,125.0,2.08,7,60.0,0,508,2492,0,16.9,83.1,0.95,"W001° 15' 5.487""","N51° 45' 55.6434""",64,59,0.0,0,0.52,2.4,2.92,0.18,0.33,1.187,3,0,0,,36,00:01:54,87.9,,1321,998,0,81,0,12,False,30,1.44,40
118.0,15.31,1.548,23.694,1082,863.8622754,870.060122,1.01,256.1,68.9,26.2,26.0,17.28,4.9,103,8.4,16.54,4.45,15.01,5.98,20.93,0.04,119,32,108,43,NONE,,18.0,55,38.6,742,765,6230,259.6,4.33,7,124.6,0,0,6230,0,0.0,100.0,1.01,"W001° 15' 5.4816""","N51° 45' 55.6446""",65,59,0.1,0,0.53,3.39,3.92,0.14,0.23,1.375,4,0,0,,36,00:01:58,81.4,>.37,1321,998,0,81,0,11,False,28,2.92,44
121.0,18.35,0.915,16.789,996,616.9420247,603.8856949,0.98,151.3,39.9,25.1,25.7,12.34,3.5,106,5.8,16.54,4.36,15.26,5.77,20.93,0.04,119,31,110,41,NONE,,17.9,55,38.6,742,765,4421,184.2,3.07,7,88.4,0,319,4102,0,7.2,92.8,0.98,"W001° 15' 5.4828""","N51° 45' 55.6446""",66,59,0.1,0,1.22,2.05,3.27,0.37,0.19,1.225,3,0,0,,36,00:02:01,86.8,7.4,1321,998,0,82,0,12,False,29,0.75,43
125.0,15.87,0.935,14.841,967,540.8048842,526.2663274,0.97,155.0,40.2,25.4,26.1,10.82,3.1,93,5.8,16.58,4.3,15.14,5.84,20.93,0.04,119,31,109,42,NONE,,17.9,54,38.6,742,765,3871,161.3,2.69,7,77.4,0,355,3516,0,9.2,90.8,0.97,"W001° 15' 5.5176""","N51° 45' 55.6578""",66,59,0.0,0,1.37,2.41,3.78,0.36,0.21,1.171,4,0,0,,36,00:02:05,88.4,,1321,998,0,82,0,11,False,29,0.68,43
129.0,16.76,1.17,19.609,1058,728.0332808,714.8099062,0.98,192.9,51.7,25.3,25.8,14.56,4.2,88,8.3,16.49,4.42,15.41,5.76,20.93,0.04,118,32,111,41,NONE,,17.9,54,38.6,742,765,5221,217.5,3.63,7,104.4,0,324,4897,0,6.2,93.8,0.98,"W001° 15' 5.5524""","N51° 45' 55.6794""",65,59,0.1,0,1.47,2.11,3.58,0.41,0.2,1.292,4,0,0,,36,00:02:09,84.6,8.74,1321,998,0,82,0,11,False,30,0.8,43
132.0,16.44,0.999,16.422,1109,565.3876724,563.8240266,1,167.8,41.6,27.0,27.1,11.31,3.2,95,6.0,16.8,4.16,15.56,5.53,20.93,0.04,121,30,112,40,NONE,,17.8,54,38.7,742,765,4068,169.5,2.83,7,81.4,0,38,4030,0,0.9,99.1,1,"W001° 15' 5.5848""","N51° 45' 55.6968""",65,59,0.0,0,1.53,2.12,3.65,0.42,0.2,1.215,3,0,0,,36,00:02:12,87.1,,1321,998,0,82,0,12,False,30,0.65,41
136.0,17.6,1.045,18.387,1114,604.0412012,623.7530167,1.03,177.2,43.0,28.4,27.5,12.08,3.5,94,6.4,16.96,4.11,15.81,5.39,20.93,0.04,122,30,114,39,NONE,,17.8,54,38.7,742,765,4380,182.5,3.04,8,87.6,0,0,4380,0,0.0,100.0,1.03,"W001° 15' 5.5956""","N51° 45' 55.701""",65,59,0.1,0,1.52,1.89,3.41,0.45,0.2,1.265,4,0,0,,36,00:02:16,85.6,7.25,1321,998,0,82,0,12,False,31,0.69,40
147.0,5.21,3.294,17.156,2802,471.8095279,548.8842049,1.16,576.9,127.9,35.6,30.6,9.44,2.7,105,4.5,17.51,3.88,15.81,5.74,20.93,0.04,126,28,114,41,NONE,,17.7,55,38.8,742,765,3519,146.6,2.44,8,70.4,0,0,3519,0,0.0,100.0,1.16,"W001° 15' 5.6448""","N51° 45' 55.6938""",64,59,0.2,0,1.57,9.95,11.52,0.14,0.32,1.234,11,0,0,,36,00:02:27,86.5,2.83,1321,998,0,83,0,11,False,30,2.1,43
152.0,12.93,1.224,15.828,980,441.0119231,472.7119214,1.07,214.6,44.4,33.8,31.6,8.82,2.5,102,4.3,17.53,3.63,15.78,5.61,20.93,0.04,126,26,113,40,NONE,,17.6,55,38.8,742,765,3225,134.4,2.24,8,64.5,0,0,3225,0,0.0,100.0,1.07,"W001° 15' 5.661""","N51° 45' 55.6926""",64,59,0.2,0,0.45,4.19,4.64,0.1,0.32,1.199,5,0,0,,36,00:02:32,87.6,2.65,1321,998,0,83,0,12,False,31,2.72,42
156.0,13.1,0.989,12.956,687,380.8677599,379.580223,1,172.1,35.2,31.6,31.7,7.62,2.2,98,3.9,17.4,3.56,15.17,5.91,20.93,0.04,125,26,109,42,NONE,,17.5,55,38.8,742,765,2740,114.2,1.9,9,54.8,0,32,2709,0,1.2,98.8,1,"W001° 15' 5.6754""","N51° 45' 55.6974""",65,59,0.2,0,0.35,4.23,4.58,0.08,0.34,1.112,4,0,0,,36,00:02:36,89.8,2.29,1321,998,0,84,0,12,False,30,2.83,44
160.0,18.13,0.752,13.631,1172,427.3456485,425.5430977,1,129.1,28.5,28.9,29.1,8.55,2.4,104,4.1,17.17,3.79,15.87,5.22,20.93,0.04,123,27,114,37,NONE,,17.5,55,38.8,742,765,3074,128.1,2.13,9,61.5,0,44,3030,0,1.4,98.6,1,"W001° 15' 5.6718""","N51° 45' 55.6956""",65,59,0.2,0,1.52,1.79,3.31,0.46,0.21,1.135,4,0,0,,36,00:02:40,89.3,2.56,1321,998,0,84,0,12,False,28,0.49,39
162.0,28.57,1.093,31.229,124,1267.1633873,1300.2069603,1.03,175.2,55.1,23.1,22.5,25.34,7.2,103,12.3,16.03,5.04,15.12,5.94,20.93,0.04,115,36,109,43,NONE,,17.4,56,38.8,742,765,9176,382.3,6.37,9,183.5,0,0,9176,0,0.0,100.0,1.03,"W001° 15' 5.6706""","N51° 45' 55.6974""",65,59,0.1,0,0.38,1.72,2.1,0.18,0.11,1.495,2,0,0,,36,00:02:42,75.5,>.21,1321,998,0,84,0,12,False,29,2.88,44
163.0,60.61,0.181,10.97,379,142.2112086,157.807875,1.11,35.0,3.2,47.3,42.6,2.84,0.8,101,1.4,19.34,1.77,18.78,2.32,20.93,0.04,139,13,135,17,NONE,,17.4,56,38.8,742,765,1049,43.7,0.73,9,21.0,0,0,1049,0,0.0,100.0,1.11,"W001° 15' 5.6742""","N51° 45' 55.7004""",65,59,0.1,0,0.23,0.76,0.99,0.23,0.0,1.04,1,0,0,,36,00:02:43,91.4,1.71,1321,998,0,84,0,11,False,30,0.79,20
167.0,15.71,0.523,8.215,1214,193.9972581,189.4786795,0.98,94.7,14.7,36.7,37.6,3.88,1.1,97,2.0,18.11,2.81,16.65,4.35,20.93,0.04,130,20,120,31,NONE,,17.4,56,38.8,742,765,1390,57.9,0.97,9,27.8,0,110,1279,0,7.9,92.1,0.98,"W001° 15' 5.6832""","N51° 45' 55.6992""",65,60,0.1,0,1.23,2.59,3.82,0.32,0.27,0.915,4,0,0,,36,00:02:47,93.6,2.33,1321,998,0,84,0,11,False,28,0.43,34
171.0,14.08,1.074,15.127,1143,474.3439788,487.432813,1.03,184.1,42.0,29.8,29.0,9.49,2.7,100,4.7,17.14,3.91,15.5,5.65,20.93,0.04,123,28,111,41,NONE,,17.3,54,38.8,742,765,3436,143.2,2.39,9,68.7,0,0,3436,0,0.0,100.0,1.03,"W001° 15' 5.6982""","N51° 45' 55.7058""",64,59,0.3,0,1.42,2.84,4.26,0.33,0.27,1.18,4,0,0,,36,00:02:51,88.1,1.9,1321,998,0,85,0,11,False,30,0.76,42
176.0,12.9,0.975,12.581,961,496.0281379,500.683475,1.01,157.8,47.0,23.5,23.3,9.92,2.8,97,5.1,16.18,4.82,14.65,6.35,20.93,0.04,116,35,105,46,NONE,,17.2,55,38.8,742,765,3579,149.1,2.49,9,71.6,0,0,3579,0,0.0,100.0,1.01,"W001° 15' 5.7018""","N51° 45' 55.7076""",63,60,0.8,0,1.47,3.18,4.65,0.32,0.18,1.1,5,0,0,,36,00:02:56,90.1,0.74,1321,998,0,85,0,12,False,31,0.66,47
180.0,14.42,0.904,13.038,990,520.1845223,496.3493794,0.95,146.3,41.7,23.1,24.2,10.4,3.0,98,5.3,16.18,4.61,14.59,6.2,20.93,0.04,116,33,105,45,NONE,,17.2,55,38.9,742,765,3708,154.5,2.57,9,74.2,0,580,3128,0,15.6,84.4,0.95,"W001° 15' 5.6844""","N51° 45' 55.7064""",63,59,0.3,0,1.26,2.9,4.16,0.3,0.2,1.115,4,0,0,,36,00:03:00,89.8,2.08,1321,998,0,85,0,12,False,31,0.72,46
183.0,19.61,1.158,22.706,1221,844.8199995,806.967918,0.96,191.1,49.9,25.3,26.4,16.9,4.8,88,9.6,16.5,4.31,15.27,5.72,20.93,0.04,118,31,110,41,NONE,,17.2,56,38.9,742,765,6023,250.9,4.18,10,120.5,0,921,5102,0,15.3,84.7,0.96,"W001° 15' 5.6904""","N51° 45' 55.7136""",62,59,0.7,0,1.3,1.76,3.06,0.42,0.21,1.356,3,0,0,,36,00:03:03,82.2,1.45,1321,998,0,86,0,12,False,30,0.89,42
186.0,22.47,1.47,33.034,1301,1266.8787333,1253.6461676,0.99,240.1,67.6,24.8,25.1,25.34,7.2,95,13.3,16.33,4.6,15.09,5.95,20.93,0.04,117,33,108,43,NONE,,17.2,56,38.9,742,765,9101,379.2,6.32,10,182.0,0,324,8776,0,3.6,96.4,0.99,"W001° 15' 5.6448""","N51° 45' 55.6974""",62,59,1.5,0,1.2,1.47,2.67,0.45,0.2,1.519,3,0,0,,36,00:03:06,74.1,1.01,1321,998,134,85,0,11,False,30,1.23,44
192.0,8.8,1.024,9.009,1450,364.3690638,352.9441808,0.97,164.9,48.6,23.0,23.8,7.29,2.1,101,3.6,16.1,4.75,14.03,6.82,20.93,0.04,116,34,101,49,NONE,,17.2,56,38.9,742,765,2605,108.6,1.81,10,52.1,0,279,2327,0,10.7,89.3,0.97,"W001° 15' 5.5878""","N51° 45' 55.6524""",63,60,1.6,0,1.41,5.41,6.82,0.21,0.24,0.955,6,0,0,,36,00:03:12,92.9,0.27,1321,998,0,85,0,12,False,30,0.73,50
194.0,28.99,0.819,23.739,730,1049.5221627,913.8231987,0.87,129.1,38.2,20.7,23.8,20.99,6.0,103,10.2,15.76,4.66,14.11,6.5,20.93,0.04,113,33,101,47,NONE,,17.2,56,38.9,742,765,7342,305.9,5.1,10,146.8,0,3240,4102,0,44.1,55.9,0.87,"W001° 15' 5.5986""","N51° 45' 55.629""",64,60,1.6,0,0.96,1.11,2.07,0.46,0.21,1.375,2,0,0,0.52,36,00:03:14,81.4,0.79,1321,998,0,85,51,12,False,29,0.85,48
197.0,24.19,0.793,19.185,1003,809.4932052,692.4615986,0.86,127.0,34.7,21.6,25.3,16.19,4.6,109,7.4,16.02,4.38,14.14,6.19,20.93,0.04,115,31,102,44,NONE,,17.3,56,38.9,742,765,5643,235.1,3.92,11,112.9,0,2784,2859,0,49.3,50.7,0.86,"W001° 15' 5.604""","N51° 45' 55.6338""",65,60,0.4,0,1.11,1.37,2.48,0.45,0.22,1.283,3,0,0,0.06,36,00:03:17,84.9,2.43,1321,998,0,85,111,12,False,30,0.71,45
199.0,24.1,1.427,34.386,923,1657.1677996,1480.9610595,0.89,217.9,74.4,19.7,22.1,33.14,9.5,113,14.7,15.27,5.21,13.97,6.62,20.93,0.04,110,37,100,48,NONE,,17.3,55,38.9,742,765,11652,485.5,8.09,11,233.0,0,4229,7424,0,36.3,63.7,0.89,"W001° 15' 5.595""","N51° 45' 55.6356""",65,60,0.4,0,1.15,1.34,2.49,0.46,0.18,1.536,2,0,0,0.04,36,00:03:19,73.0,4.97,1321,998,0,85,166,11,False,27,1.24,48
202.0,24.79,1.364,33.818,1390,1452.482115,1315.867784,0.91,216.5,64.3,22.1,24.4,29.05,8.3,114,12.7,15.87,4.71,14.51,6.17,20.93,0.04,114,34,104,44,NONE,,17.4,54,38.9,742,765,10241,426.7,7.11,11,204.8,0,3288,6954,0,32.1,67.9,0.91,"W001° 15' 5.5542""","N51° 45' 55.6128""",65,60,1.0,0,1.26,1.16,2.42,0.52,0.2,1.529,3,0,0,0.19,36,00:03:22,73.5,1.74,1321,998,0,85,86,12,False,30,1.08,45
207.0,11.41,1.683,19.198,1586,791.4807436,759.9376984,0.96,269.6,80.7,23.2,24.2,15.83,4.5,110,7.2,16.02,4.8,13.81,6.84,20.93,0.04,115,34,99,49,NONE,,17.6,54,39.0,742,765,5649,235.4,3.92,12,113.0,0,768,4880,0,13.6,86.4,0.96,"W001° 15' 5.5422""","N51° 45' 55.566""",63,60,0.2,0,0.95,4.31,5.26,0.18,0.27,1.283,5,0,0,,36,00:03:27,84.9,4.75,1321,998,0,84,0,12,False,30,1.77,50
209.0,24.79,2.32,57.521,2032,2287.2283762,2224.4424063,0.97,375.4,108.7,24.4,25.1,45.74,13.1,108,21.2,16.18,4.69,15.24,5.79,20.93,0.04,116,34,109,42,NONE,,17.7,54,39.0,742,765,16369,682.0,11.37,12,327.4,0,1534,14835,0,9.4,90.6,0.97,"W001° 15' 5.5338""","N51° 45' 55.5558""",63,60,0.4,0,1.18,1.24,2.42,0.49,0.19,1.76,2,0,0,,36,00:03:29,54.9,6.86,1321,998,0,84,0,12,False,30,1.97,43
211.0,32.26,0.981,31.645,973,1097.4447484,1066.3287471,0.97,164.7,40.1,26.8,27.6,21.95,6.3,111,9.9,16.79,4.09,15.54,5.54,20.93,0.04,121,29,112,40,NONE,,17.7,54,39.0,742,765,7852,327.2,5.45,12,157.0,0,760,7092,0,9.7,90.3,0.97,"W001° 15' 5.55""","N51° 45' 55.5402""",63,60,0.8,0,0.77,1.09,1.86,0.41,0.22,1.5,2,0,0,,36,00:03:31,75.2,1.65,1321,998,0,84,0,12,False,30,1.27,41
