t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VE/VO2,VE/VCO2,VO2/Kg,METS,HR,VO2/HR,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Phase,Marker,Amb. Temp.,RH Amb,Device Temp.,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,FAT,CHO,PRO%,FAT%,CHO%,npRQ,Long,Lat,GPS Altitude,Barom_Altitude,GPS Speed,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Dist.,Step Length,Battery,Phase time,BR,O2 Cost,O2 Delay,CO2 Delay,GPS Heading,RH Sample,Cadence,Satellites,Fixing,Satellites SNR,VT/Ti,PaCO2_e
111.0,31.91,0.476,15.191,483,447.5786948,303.5019472,0.68,83.8,11.7,29.0,42.7,7.1,2.0,95,4.7,17.61,2.46,15.85,3.85,20.93,0.04,126,18,113,27,NONE,,18.2,40,42.8,737,761,2994,124.8,2.08,4,47.5,0,2994,0,0,100.0,0.0,0.68,"W001° 15' 6.06""","N51° 45' 55.6464""",54,69,0.2,0,0.99,0.89,1.88,0.53,0.27,1.182,2,0,0,,80,00:01:51,92.3,2.13,1435,996,0,63,0,12,False,30,0.48,30
115.0,18.07,1.08,19.518,930,710.0803219,510.2170764,0.72,181.3,34.6,25.7,35.8,11.27,3.2,86,8.3,16.79,3.2,15.12,4.58,20.93,0.04,120,23,108,33,NONE,,18.1,41,42.9,737,760,4796,199.8,3.33,4,76.1,0,4607,189,0,96.1,3.9,0.72,"W001° 15' 6.0684""","N51° 45' 55.6566""",53,69,0.1,0,1.47,1.85,3.32,0.44,0.28,1.29,4,0,0,,80,00:01:55,90.1,6.76,1435,996,0,64,0,12,False,32,0.73,35
117.0,20.48,0.715,14.642,646,472.1629756,338.6408492,0.72,123.4,20.3,28.0,39.0,7.49,2.1,87,5.4,17.26,2.84,15.36,4.32,20.93,0.04,123,20,110,31,NONE,,18.0,41,42.9,737,760,3188,132.8,2.21,4,50.6,0,3077,111,0,96.5,3.5,0.72,"W001° 15' 6.0702""","N51° 45' 55.6692""",53,69,0.2,0,1.53,1.4,2.93,0.52,0.29,1.166,2,0,0,,80,00:01:57,92.6,2.25,1435,996,0,64,0,12,False,32,0.47,33
120.0,25.86,0.615,15.905,514,484.8868746,345.1940953,0.71,107.4,16.4,29.1,40.8,7.7,2.2,92,5.3,17.46,2.67,15.48,4.26,20.93,0.04,125,19,111,30,NONE,,17.9,41,42.9,737,761,3270,136.2,2.27,4,51.9,0,3215,55,0,98.3,1.7,0.71,"W001° 15' 6.0726""","N51° 45' 55.6782""",52,69,0.1,0,1.07,1.25,2.32,0.46,0.31,1.202,3,0,0,,80,00:02:00,91.9,4.62,1435,996,0,64,0,11,False,31,0.57,33
122.0,29.27,0.43,12.585,356,343.9012299,237.6704599,0.69,76.7,10.0,30.6,44.3,5.46,1.6,99,3.5,17.84,2.33,16.18,3.77,20.93,0.04,127,17,116,27,NONE,,17.9,41,42.9,737,761,2308,96.2,1.6,4,36.6,0,2308,0,0,100.0,0.0,0.69,"W001° 15' 6.0786""","N51° 45' 55.6842""",52,68,0.1,0,1.05,1.0,2.05,0.51,0.28,1.1,2,0,0,,80,00:02:02,93.6,3.28,1435,996,0,64,0,12,False,31,0.41,30
124.0,23.81,0.458,10.905,410,319.8661909,216.7273997,0.68,80.7,11.2,28.9,42.6,5.08,1.5,97,3.3,17.62,2.45,15.74,3.83,20.93,0.04,126,17,112,27,NONE,,17.8,41,42.9,737,760,2140,89.2,1.49,4,34.0,0,2140,0,0,100.0,0.0,0.68,"W001° 15' 6.0828""","N51° 45' 55.6902""",52,69,0.1,0,1.19,1.33,2.52,0.47,0.27,1.038,2,0,0,,80,00:02:04,94.5,3.05,1435,996,0,64,0,12,False,30,0.38,30
127.0,20.48,0.554,11.345,507,390.601952,266.9663087,0.68,94.4,16.0,25.4,37.1,6.2,1.8,93,4.2,17.04,2.89,14.88,4.51,20.93,0.04,122,21,106,32,NONE,,17.7,41,43.0,737,761,2616,109.0,1.82,4,41.5,0,2616,0,0,100.0,0.0,0.68,"W001° 15' 6.0954""","N51° 45' 55.6992""",52,69,0.2,0,1.21,1.72,2.93,0.41,0.28,1.055,3,0,0,,79,00:02:07,94.2,1.86,1435,996,0,65,0,10,False,32,0.46,34
134.0,8.89,1.766,15.698,1381,575.813333,415.6599479,0.72,295.8,57.3,26.2,36.3,9.14,2.6,103,5.6,16.75,3.24,14.58,4.93,20.93,0.04,119,23,104,35,NONE,,17.6,41,43.0,737,760,3892,162.2,2.7,4,61.8,0,3695,197,0,94.9,5.1,0.72,"W001° 15' 6.1404""","N51° 45' 55.7124""",52,69,0.0,0,1.03,5.72,6.75,0.15,0.34,1.196,7,0,0,,79,00:02:14,92.0,,1435,996,0,65,0,10,False,31,1.71,37
138.0,13.42,0.972,13.047,797,459.9339146,326.1936942,0.71,164.5,29.8,26.3,37.1,7.3,2.1,109,4.2,16.92,3.07,14.55,4.84,20.93,0.04,121,22,104,35,NONE,,17.5,41,43.0,737,760,3100,129.2,2.15,5,49.2,0,3076,23,0,99.2,0.8,0.71,"W001° 15' 6.1452""","N51° 45' 55.7076""",52,69,0.1,0,0.38,4.09,4.47,0.09,0.33,1.116,4,0,0,,79,00:02:18,93.4,4.38,1435,996,0,66,0,12,False,31,2.56,37
144.0,10.75,0.93,10.0,526,398.5660055,266.7767381,0.67,152.9,30.4,23.2,34.7,6.33,1.8,101,3.9,16.44,3.27,14.34,5.06,20.93,0.04,117,23,102,36,NONE,,17.4,41,43.0,737,761,2661,110.9,1.85,5,42.2,0,2661,0,0,100.0,0.0,0.67,"W001° 15' 6.1284""","N51° 45' 55.6974""",52,69,0.1,0,0.36,5.22,5.58,0.06,0.31,1.0,6,0,0,,79,00:02:24,94.9,3.8,1435,996,0,66,0,12,False,32,2.58,38
146.0,23.81,0.696,16.571,1210,505.4271323,334.8520138,0.66,121.8,17.3,29.5,44.5,8.02,2.3,103,4.9,17.5,2.49,15.43,3.96,20.93,0.04,125,18,110,28,NONE,,17.3,41,43.0,736,760,3369,140.4,2.34,5,53.5,0,3369,0,0,100.0,0.0,0.66,"W001° 15' 6.1218""","N51° 45' 55.6968""",52,69,0.1,0,1.59,0.93,2.52,0.63,0.33,1.219,2,0,0,,79,00:02:26,91.6,4.81,1435,996,0,66,0,12,False,32,0.44,31
149.0,22.99,1.19,27.356,1156,937.8234523,674.7691139,0.72,202.6,36.0,27.5,38.2,14.89,4.3,105,8.9,17.03,3.03,15.5,4.27,20.93,0.04,121,22,111,30,NONE,,17.3,41,43.0,737,760,6336,264.0,4.4,5,100.6,0,6065,270,0,95.7,4.3,0.72,"W001° 15' 6.1164""","N51° 45' 55.6998""",53,69,0.2,0,1.33,1.28,2.61,0.51,0.29,1.437,3,0,0,,79,00:02:29,86.1,4.47,1435,996,0,66,0,12,False,32,0.89,33
152.0,21.82,1.1,24.0,1120,766.5553047,587.002739,0.77,189.8,33.0,29.3,38.3,12.17,3.5,98,7.8,17.25,3.0,15.85,4.2,20.93,0.04,123,21,113,30,NONE,,17.2,41,43.0,737,760,5235,218.1,3.64,5,83.1,0,4185,1050,0,79.9,20.1,0.77,"W001° 15' 6.1206""","N51° 45' 55.6944""",53,69,0.4,0,1.19,1.56,2.75,0.43,0.28,1.38,3,0,0,,79,00:02:32,87.8,1.83,1435,996,0,66,0,12,False,32,0.92,32
157.0,12.22,2.149,26.261,2077,832.8828256,722.4118592,0.87,369.6,72.4,30.5,35.2,13.22,3.8,100,8.3,17.2,3.37,16.21,4.28,20.93,0.04,123,24,116,31,NONE,,17.2,41,43.0,737,760,5822,242.6,4.04,6,92.4,0,2635,3186,0,45.3,54.7,0.87,"W001° 15' 6.1002""","N51° 45' 55.6848""",54,69,0.1,0,2.47,2.44,4.91,0.5,0.24,1.419,5,0,0,,79,00:02:37,86.7,7.93,1435,996,0,67,0,12,False,32,0.87,33
161.0,13.82,1.121,15.498,901,379.5834487,374.1810958,0.99,201.5,33.2,38.3,38.8,6.03,1.7,99,3.8,17.98,2.96,16.46,4.04,20.93,0.04,128,21,117,29,NONE,,17.1,41,43.0,737,760,2724,113.5,1.89,6,43.2,0,132,2592,0,4.9,95.1,0.99,"W001° 15' 6.0894""","N51° 45' 55.6878""",54,70,0.1,0,1.52,2.82,4.34,0.35,0.27,1.19,4,0,0,,79,00:02:41,92.1,3.62,1435,996,0,67,0,11,False,32,0.74,31
162.0,38.71,0.177,6.852,111,185.8433084,160.8724974,0.87,31.4,5.1,22.3,25.7,2.95,0.8,101,1.8,17.74,2.88,17.32,3.32,20.93,0.04,126,21,123,24,NONE,,17.1,41,43.0,737,760,1299,54.1,0.9,6,20.6,0,595,703,0,45.9,54.1,0.87,"W001° 15' 6.0828""","N51° 45' 55.6824""",54,70,0.1,0,0.6,0.95,1.55,0.39,0.0,0.836,1,0,0,,79,00:02:42,96.5,1.77,1435,996,0,67,0,11,False,32,0.3,27
174.0,5.34,2.589,13.82,1767,425.4668363,362.8751421,0.85,448.4,83.3,31.6,37.1,6.75,1.9,105,4.1,17.32,3.22,15.1,4.88,20.93,0.04,123,23,108,35,NONE,,16.8,42,43.1,737,760,2964,123.5,2.06,6,47.1,0,1488,1476,0,50.2,49.8,0.85,"W001° 15' 6.0618""","N51° 45' 55.6572""",57,69,0.0,0,0.77,10.47,11.24,0.07,0.35,1.141,12,0,0,,79,00:02:54,93.0,,1435,996,0,68,0,11,False,31,3.36,37
179.0,11.49,0.879,10.103,666,315.0008996,229.347782,0.73,152.7,24.5,29.5,40.5,5.0,1.4,91,3.5,17.37,2.79,15.2,4.84,20.93,0.04,124,20,108,35,NONE,,16.6,42,43.1,737,760,2132,88.8,1.48,6,33.8,0,1979,153,0,92.8,7.2,0.73,"W001° 15' 6.0678""","N51° 45' 55.6662""",57,70,0.1,0,0.45,4.77,5.22,0.09,0.38,1.004,5,0,0,,79,00:02:59,94.9,3,1435,996,0,68,0,12,False,30,1.95,37
