t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VE/VO2,VE/VCO2,VO2/Kg,METS,HR,VO2/HR,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Phase,Marker,Amb. Temp.,RH Amb,Device Temp.,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,FAT,CHO,PRO%,FAT%,CHO%,npRQ,Long,Lat,GPS Altitude,Barom_Altitude,GPS Speed,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Dist.,Step Length,Battery,Phase time,BR,O2 Cost,O2 Delay,CO2 Delay,GPS Heading,RH Sample,Cadence,Satellites,Fixing,Satellites SNR,VT/Ti,PaCO2_e
72.0,41.38,1.003,41.503,650,1794.2181577,1208.8590012,0.67,161.4,35.5,21.5,31.9,35.88,10.3,105,17.1,16.09,3.54,14.95,4.56,20.93,0.04,116,25,107,33,NONE,,23.1,48,39.8,741,765,11991,499.6,8.33,1,239.8,0,11991,0,0,100.0,0.0,0.67,"W001° 15' 7.1094""","N51° 45' 55.0194""",58,78,0.2,0,0.67,0.78,1.45,0.46,0.2,1.618,2,0,0,,23,00:01:12,0,>.77,1338,981,0,66,0,8,False,32,1.5,35
75.0,19.23,0.515,9.904,891,258.8466947,183.9845744,0.71,92.6,11.7,33.1,46.5,5.18,1.5,110,2.4,17.98,2.27,16.1,3.86,20.93,0.04,129,16,116,28,NONE,,23.1,48,39.8,741,765,1745,72.7,1.21,1,34.9,0,1723,23,0,98.7,1.3,0.71,"W001° 15' 7.1016""","N51° 45' 55.02""",57,78,0.1,0,1.16,1.96,3.12,0.37,0.33,0.996,3,0,0,,23,00:01:15,0,3.11,1336,981,0,66,0,8,False,31,0.44,30
78.0,24.29,0.384,9.328,551,279.1678082,188.9731043,0.68,67.5,9.5,27.3,40.4,5.58,1.6,112,2.5,17.58,2.47,16.02,3.86,20.93,0.04,126,18,115,28,NONE,,23.2,47,39.9,741,765,1867,77.8,1.3,1,37.3,0,1867,0,0,100.0,0.0,0.68,"W001° 15' 7.0956""","N51° 45' 55.023""",57,78,0.0,0,1.1,1.37,2.47,0.45,0.23,0.97,3,0,0,,23,00:01:18,0,,1338,981,0,66,0,8,False,30,0.35,30
80.0,26.67,0.534,14.24,547,518.9549867,348.1697659,0.67,90.0,15.9,23.8,35.5,10.38,3.0,111,4.7,16.85,2.98,15.26,4.54,20.93,0.04,121,21,110,33,NONE,,23.2,47,39.9,741,765,3466,144.4,2.41,1,69.3,0,3466,0,0,100.0,0.0,0.67,"W001° 15' 7.083""","N51° 45' 55.0266""",57,78,0.1,0,0.96,1.29,2.25,0.43,0.26,1.154,2,0,0,,23,00:01:20,0,6.23,1338,981,0,66,0,8,False,30,0.56,35
82.0,30.15,0.435,13.116,541,500.3470586,321.8676535,0.64,72.6,13.0,22.0,34.2,10.01,2.9,110,4.5,16.69,2.99,15.47,4.2,20.93,0.04,120,21,111,30,NONE,,23.3,47,39.9,741,765,3320,138.3,2.31,2,66.4,0,3320,0,0,100.0,0.0,0.64,"W001° 15' 7.0728""","N51° 45' 55.0326""",57,78,0.1,0,0.89,1.1,1.99,0.45,0.18,1.118,2,0,0,,23,00:01:22,0,6,1338,981,0,66,0,8,False,30,0.49,33
84.0,30.93,0.491,15.186,617,570.8698488,373.3513122,0.65,82.2,14.7,22.8,34.9,11.42,3.3,108,5.3,16.74,2.99,15.49,4.22,20.93,0.04,120,21,111,30,NONE,,23.3,47,39.9,741,765,3797,158.2,2.64,2,75.9,0,3797,0,0,100.0,0.0,0.65,"W001° 15' 7.065""","N51° 45' 55.0332""",58,78,0.0,0,1.02,0.92,1.94,0.53,0.2,1.181,2,0,0,,23,00:01:24,0,,1338,981,0,65,0,8,False,32,0.48,33
85.0,32.97,0.607,20.011,588,783.119969,509.1938032,0.65,100.6,18.8,22.6,34.8,15.66,4.5,109,7.2,16.57,3.1,15.36,4.35,20.93,0.04,119,22,110,31,NONE,,23.3,47,39.9,741,765,5205,216.9,3.61,2,104.1,0,5205,0,0,100.0,0.0,0.65,"W001° 15' 7.0584""","N51° 45' 55.0314""",58,78,0.0,0,0.76,1.06,1.82,0.42,0.22,1.301,1,0,0,,23,00:01:25,0,,1334,981,0,65,0,8,False,30,0.8,34
87.0,31.91,0.686,21.894,732,873.3742862,582.4281535,0.67,113.0,22.2,22.5,33.8,17.47,5.0,111,7.9,16.47,3.24,15.16,4.58,20.93,0.04,118,23,109,33,NONE,,23.3,47,39.9,741,765,5827,242.8,4.05,2,116.5,0,5827,0,0,100.0,0.0,0.67,"W001° 15' 7.0554""","N51° 45' 55.0374""",58,78,0.0,0,0.82,1.06,1.88,0.44,0.24,1.34,2,0,0,,23,00:01:27,0,,1332,981,0,65,0,8,False,32,0.84,35
89.0,32.09,0.687,22.043,738,844.7349578,572.1844236,0.68,114.3,21.7,23.4,34.6,16.89,4.8,113,7.5,16.64,3.16,15.3,4.48,20.93,0.04,119,23,110,32,NONE,,23.4,47,39.9,741,765,5650,235.4,3.92,2,113.0,0,5650,0,0,100.0,0.0,0.68,"W001° 15' 7.05""","N51° 45' 55.0356""",58,78,0.1,0,0.85,1.02,1.87,0.45,0.24,1.343,2,0,0,,23,00:01:29,0,>.14,1331,981,0,65,0,8,False,32,0.81,34
91.0,32.26,0.69,22.258,788,829.30073,564.4902048,0.68,115.6,21.3,24.1,35.4,16.59,4.7,113,7.3,16.75,3.09,15.52,4.39,20.93,0.04,120,22,111,32,NONE,,23.4,47,39.9,741,765,5552,231.3,3.86,2,111.0,0,5552,0,0,100.0,0.0,0.68,"W001° 15' 7.0482""","N51° 45' 55.0332""",58,78,0.1,0,0.76,1.1,1.86,0.41,0.24,1.347,2,0,0,,23,00:01:31,0,9.95,1332,981,0,65,0,8,False,32,0.91,34
93.0,33.9,0.688,23.322,657,866.314415,610.1567234,0.7,115.2,21.9,24.2,34.3,17.33,5.0,113,7.7,16.74,3.18,15.47,4.42,20.93,0.04,120,23,111,32,NONE,,23.4,47,39.9,741,765,5832,243.0,4.05,2,116.6,0,5832,0,0,100.0,0.0,0.7,"W001° 15' 7.0476""","N51° 45' 55.0374""",58,78,0.1,0,0.76,1.01,1.77,0.43,0.23,1.368,2,0,0,,23,00:01:33,0,>.40,1330,981,0,65,0,8,False,32,0.91,34
94.0,41.96,0.52,21.818,592,719.2933656,509.6157094,0.71,89.5,14.8,26.2,37.0,14.39,4.1,113,6.4,17.21,2.85,15.86,4.05,20.93,0.04,124,20,114,29,NONE,,23.5,47,39.9,741,765,4847,201.9,3.37,2,96.9,0,4822,25,0,99.5,0.5,0.71,"W001° 15' 7.059""","N51° 45' 55.0314""",57,78,0.1,0,0.8,0.63,1.43,0.56,0.22,1.339,1,0,0,,23,00:01:34,0,8.63,1321,981,0,65,0,8,False,32,0.65,32
96.0,33.71,0.592,19.955,778,690.1512077,504.005227,0.73,100.7,18.2,25.5,34.9,13.8,3.9,113,6.1,17.01,3.07,16.0,4.13,20.93,0.04,122,22,115,30,NONE,,23.5,47,39.9,741,765,4674,194.8,3.25,2,93.5,0,4303,371,0,92.1,7.9,0.73,"W001° 15' 7.0632""","N51° 45' 55.029""",57,78,0.1,0,0.68,1.1,1.78,0.38,0.2,1.3,2,0,0,,23,00:01:36,0,8.28,1320,981,0,65,0,8,False,32,0.87,32
99.0,20.07,0.835,16.756,710,562.2195657,435.3996734,0.77,142.7,26.4,27.3,35.3,11.24,3.2,116,4.8,17.09,3.16,15.74,4.47,20.93,0.04,123,23,113,32,NONE,,23.5,47,40.0,741,765,3847,160.3,2.67,3,76.9,0,2962,885,0,77.0,23.0,0.77,"W001° 15' 7.0704""","N51° 45' 55.0254""",57,78,0.1,0,0.56,2.43,2.99,0.19,0.26,1.224,3,0,0,,23,00:01:39,0,6.75,1332,981,0,65,0,7,False,32,1.49,34
102.0,29.7,0.868,25.782,585,970.3977563,725.7300339,0.75,144.5,29.7,24.4,32.7,19.41,5.5,118,8.2,16.65,3.42,15.41,4.53,20.93,0.04,120,25,111,33,NONE,,23.5,47,40.0,741,765,6599,275.0,4.58,3,132.0,0,5679,920,0,86.1,13.9,0.75,"W001° 15' 7.0914""","N51° 45' 55.0248""",57,78,0.2,0,0.9,1.12,2.02,0.45,0.21,1.411,3,0,0,,23,00:01:42,0,5.82,1338,981,0,65,0,9,False,32,0.96,35
103.0,25.42,0.388,9.864,685,256.9525604,182.9397847,0.71,69.8,8.8,31.5,44.2,5.14,1.5,118,2.2,17.99,2.27,16.56,3.7,20.93,0.04,129,16,119,27,NONE,,23.5,47,40.0,741,765,1733,72.2,1.2,3,34.7,0,1703,29,0,98.3,1.7,0.71,"W001° 15' 7.1052""","N51° 45' 55.0224""",58,78,0.1,0,1.28,1.08,2.36,0.54,0.27,0.994,1,0,0,,23,00:01:43,0,3.08,1338,981,0,65,0,9,False,32,0.3,29
105.0,32.79,0.417,13.672,592,400.9766005,281.9979495,0.7,73.5,10.5,28.4,40.3,8.02,2.3,118,3.4,17.63,2.52,16.25,3.94,20.93,0.04,127,18,117,28,NONE,,23.5,47,40.0,741,765,2699,112.4,1.87,3,54.0,0,2699,0,0,100.0,0.0,0.7,"W001° 15' 7.1148""","N51° 45' 55.0212""",59,78,0.1,0,0.73,1.1,1.83,0.4,0.25,1.136,2,0,0,,23,00:01:45,0,4.81,1338,981,0,65,0,8,False,32,0.57,31
107.0,33.15,0.543,18.0,592,610.959809,441.0043161,0.72,92.8,16.2,25.7,35.6,12.22,3.5,118,5.2,17.09,2.98,15.76,4.33,20.93,0.04,123,21,113,31,NONE,,23.5,48,40.0,741,765,4130,172.1,2.87,3,82.6,0,3921,209,0,94.9,5.1,0.72,"W001° 15' 7.116""","N51° 45' 55.0218""",59,78,0.1,0,0.83,0.98,1.81,0.46,0.23,1.255,2,0,0,,23,00:01:47,0,7.33,1336,981,0,65,0,9,False,32,0.65,33
109.0,40.54,0.569,23.068,734,706.083481,491.7327597,0.7,99.5,14.8,28.7,41.1,14.12,4.0,117,6,17.49,2.6,16.22,3.96,20.93,0.04,126,19,116,28,NONE,,23.5,48,40.0,741,765,4744,197.7,3.29,3,94.9,0,4744,0,0,100.0,0.0,0.7,"W001° 15' 7.1352""","N51° 45' 55.0206""",59,78,0.1,0,0.61,0.87,1.48,0.41,0.28,1.363,2,0,0,,23,00:01:49,0,8.47,1323,981,0,65,0,9,False,32,0.93,31
110.0,32.79,0.619,20.295,625,662.2188212,479.0209176,0.72,106.7,17.8,27.2,37.6,13.24,3.8,116,5.7,17.24,2.88,16.08,4.18,20.93,0.04,124,21,115,30,NONE,,23.5,48,40.0,741,765,4478,186.6,3.11,3,89.6,0,4228,250,0,94.4,5.6,0.72,"W001° 15' 7.1442""","N51° 45' 55.0266""",60,77,0.1,0,0.6,1.23,1.83,0.33,0.25,1.307,1,0,0,,23,00:01:50,0,7.95,1323,981,0,65,0,9,False,30,1.03,33
112.0,28.57,0.435,12.429,605,341.2101797,250.3320773,0.73,77.5,10.7,30.6,41.7,6.82,1.9,116,2.9,17.82,2.46,16.51,3.78,20.93,0.04,128,18,119,27,NONE,,23.5,48,40.0,741,765,2313,96.4,1.61,3,46.3,0,2102,210,0,90.9,9.1,0.73,"W001° 15' 7.1382""","N51° 45' 55.0236""",60,77,0.0,0,0.81,1.29,2.1,0.39,0.25,1.094,2,0,0,,23,00:01:52,0,,1327,981,0,65,0,9,False,30,0.54,30
114.0,34.48,0.686,23.655,683,823.575181,589.1324988,0.72,116.6,20.8,25.8,36.1,16.47,4.7,116,7.1,17.0,3.03,15.91,4.21,20.93,0.04,122,22,114,30,NONE,,23.5,48,40.0,741,765,5558,231.6,3.86,3,111.2,0,5400,158,0,97.2,2.8,0.72,"W001° 15' 7.1292""","N51° 45' 55.0188""",60,77,0.0,0,0.66,1.08,1.74,0.38,0.23,1.374,2,0,0,,22,00:01:54,0,,1332,981,0,65,0,9,False,31,1.04,33
116.0,31.91,0.587,18.734,562,598.0223579,426.7701906,0.71,101.7,16.3,27.6,38.7,11.96,3.4,116,5.2,17.33,2.78,16.06,4.21,20.93,0.04,124,20,115,30,NONE,,23.5,48,40.0,741,765,4034,168.1,2.8,3,80.7,0,3943,91,0,97.7,2.3,0.71,"W001° 15' 7.1286""","N51° 45' 55.0152""",61,77,0.1,0,0.75,1.13,1.88,0.4,0.27,1.273,2,0,0,,22,00:01:56,0,7.18,1333,981,0,65,0,9,False,31,0.78,33
118.0,35.5,0.7,24.852,654,881.6259689,638.9082384,0.72,118.4,21.9,25.4,35.0,17.63,5.0,116,7.6,16.91,3.13,15.85,4.3,20.93,0.04,121,22,114,31,NONE,,23.5,48,40.0,741,765,5963,248.5,4.14,3,119.3,0,5603,360,0,94.0,6.0,0.72,"W001° 15' 7.1274""","N51° 45' 55.0146""",61,78,0.2,0,0.72,0.97,1.69,0.43,0.23,1.395,2,0,0,,22,00:01:58,0,5.29,1327,981,0,65,0,9,False,32,0.97,33
122.0,13.3,0.869,11.561,868,378.7017532,304.016108,0.8,149.1,27.8,28.1,35.0,7.57,2.2,117,3.2,17.16,3.2,15.47,4.73,20.93,0.04,123,23,111,34,NONE,,23.4,47,40.0,741,765,2608,108.7,1.81,4,52.2,0,1756,853,0,67.3,32.7,0.8,"W001° 15' 7.1364""","N51° 45' 54.9984""",61,78,0.1,0,1.02,3.49,4.51,0.23,0.28,1.063,4,0,0,,22,00:02:02,0,4.54,1338,981,0,66,0,9,False,32,0.85,36
124.0,48.0,0.991,47.568,568,1922.6777006,1426.5173919,0.74,161.9,36.1,23.0,31.0,38.45,11.0,117,16.4,16.34,3.64,15.26,4.63,20.93,0.04,117,26,110,33,NONE,,23.4,47,40.0,741,765,13057,544.1,9.07,4,261.1,0,11500,1557,0,88.1,11.9,0.74,"W001° 15' 7.1376""","N51° 45' 54.9984""",61,78,0.1,0,0.52,0.73,1.25,0.42,0.19,1.677,2,0,0,,22,00:02:04,0,>.07,1331,981,0,66,0,9,False,32,1.91,35
128.0,13.45,0.76,10.224,1067,309.4637472,241.8384656,0.78,132.7,21.9,30.0,38.4,6.19,1.8,117,2.6,17.46,2.88,15.87,4.34,20.93,0.04,125,21,114,31,NONE,,23.4,46,40.0,741,765,2121,88.4,1.47,4,42.4,0,1582,539,0,74.6,25.4,0.78,"W001° 15' 7.1478""","N51° 45' 54.9894""",62,78,0.3,0,1.12,3.34,4.46,0.25,0.29,1.01,4,0,0,,22,00:02:08,0,1.24,1338,981,0,66,0,9,False,31,0.68,34
132.0,15.96,0.325,5.186,765,99.1048082,71.3270538,0.72,61.0,5.5,41.1,57.0,1.98,0.6,117,0.8,18.77,1.69,16.53,3.54,20.93,0.04,135,12,119,25,NONE,,23.3,46,40.0,741,765,670,27.9,0.46,4,13.4,0,641,29,0,95.7,4.3,0.72,"W001° 15' 7.155""","N51° 45' 54.9894""",62,78,0.3,0,1.77,1.99,3.76,0.47,0.36,0.715,4,0,0,,22,00:02:12,0,0.4,1338,981,0,66,0,9,False,32,0.18,28
134.0,22.47,0.599,13.461,505,475.8525293,335.9447785,0.71,101.5,18.2,25.0,35.4,9.52,2.7,112,4.2,16.94,3.04,15.12,4.68,20.93,0.04,122,22,109,34,NONE,,23.3,47,40.0,741,765,3205,133.5,2.23,4,64.1,0,3205,0,0,100.0,0.0,0.71,"W001° 15' 7.161""","N51° 45' 54.9906""",63,78,0.2,0,1.15,1.52,2.67,0.43,0.27,1.129,2,0,0,,22,00:02:14,0,2.86,1338,981,0,66,0,9,False,32,0.52,36
136.0,33.33,0.469,15.633,717,450.3316209,322.1928445,0.72,82.9,11.8,29.5,41.3,9.01,2.6,110,4.1,17.68,2.52,15.75,4.2,20.93,0.04,127,18,113,30,NONE,,23.2,47,40.0,741,765,3039,126.6,2.11,4,60.8,0,2952,88,0,97.1,2.9,0.72,"W001° 15' 7.1214""","N51° 45' 55.0002""",62,78,0.4,0,0.82,0.98,1.8,0.46,0.3,1.194,2,0,0,,22,00:02:16,0,1.35,1338,981,0,66,0,9,False,32,0.57,33
138.0,36.81,0.838,30.847,839,1138.4947671,807.7951803,0.71,140.5,26.7,24.8,35.0,22.77,6.5,108,10.5,16.77,3.19,15.64,4.39,20.93,0.04,120,23,112,32,NONE,,23.2,47,40.1,741,765,7673,319.7,5.33,4,153.5,0,7607,66,0,99.1,0.9,0.71,"W001° 15' 7.1022""","N51° 45' 55.008""",61,78,0.3,0,0.59,1.04,1.63,0.36,0.24,1.489,2,0,0,,22,00:02:18,0,4.55,1335,981,0,66,0,9,False,32,1.42,34
141.0,17.09,1.838,31.419,1753,1099.3237719,857.5177391,0.78,311.0,61.0,27.5,35.2,21.99,6.3,0,0,16.92,3.32,16.15,4.23,20.93,0.04,121,24,116,30,NONE,,23.2,47,40.1,741,765,7532,313.8,5.23,5,150.6,0,5654,1878,0,75.1,24.9,0.78,"W001° 15' 7.0602""","N51° 45' 55.0182""",60,77,0.1,0,1.59,1.92,3.51,0.45,0.24,1.497,3,0,0,,22,00:02:21,0,>.19,1338,981,0,66,0,9,False,30,1.16,33
144.0,19.8,1.117,22.119,988,697.1947487,562.9668831,0.81,193.2,34.6,29.7,36.8,13.94,4.0,116,6,17.3,3.1,16.3,4.06,20.93,0.04,124,22,117,29,NONE,,23.1,47,40.1,741,765,4807,200.3,3.34,5,96.1,0,3159,1648,0,65.7,34.3,0.81,"W001° 15' 7.0362""","N51° 45' 54.9864""",59,77,1.2,0,0.76,2.27,3.03,0.25,0.24,1.345,3,0,0,,22,00:02:24,0,0.7,1338,981,155,66,0,9,False,32,1.47,32
148.0,17.09,1.379,23.573,1356,772.921101,658.104381,0.85,236.0,46.8,29.0,34.0,15.46,4.4,123,6.3,17.11,3.39,16.02,4.56,20.93,0.04,123,24,115,33,NONE,,23.1,47,40.1,741,765,5383,224.3,3.74,5,107.7,0,2729,2654,0,50.7,49.3,0.85,"W001° 15' 7.0686""","N51° 45' 54.96""",60,77,0.9,0,1.39,2.12,3.51,0.4,0.25,1.372,4,0,0,0.29,22,00:02:28,0,1.03,1338,981,0,67,52,9,False,30,0.99,35
151.0,20.69,0.737,15.248,760,505.3263049,399.6472939,0.79,126.2,23.5,27.3,34.5,10.11,2.9,117,4.3,17.12,3.19,15.94,4.44,20.93,0.04,123,23,114,32,NONE,,23.0,48,40.1,741,765,3471,144.6,2.41,5,69.4,0,2477,994,0,71.4,28.6,0.79,"W001° 15' 7.0674""","N51° 45' 54.9738""",60,77,0.4,0,1.37,1.53,2.9,0.47,0.24,1.183,3,0,0,,22,00:02:31,0,1.52,1338,981,0,67,0,9,False,32,0.54,34
157.0,10.02,2.238,22.417,2517,705.6849813,609.5750385,0.86,386.2,74.0,30.8,35.6,14.11,4.0,109,6.5,17.26,3.31,16.35,4.25,20.93,0.04,124,24,117,31,NONE,,22.9,48,40.1,741,765,4929,205.4,3.42,6,98.6,0,2291,2638,0,46.5,53.5,0.86,"W001° 15' 7.0956""","N51° 45' 54.972""",61,77,0.5,0,3.39,2.6,5.99,0.57,0.25,1.351,6,0,0,,22,00:02:37,0,1.69,1338,981,0,67,0,9,False,32,0.66,33
160.0,18.99,0.464,8.81,479,234.3308616,188.3120608,0.8,82.9,12.1,31.9,39.7,4.69,1.3,116,2,17.87,2.61,16.58,3.92,20.93,0.04,128,19,119,28,NONE,,22.9,48,40.1,741,765,1614,67.3,1.12,6,32.3,0,1082,532,0,67.0,33.0,0.8,"W001° 15' 7.1172""","N51° 45' 54.9702""",62,77,0.1,0,0.71,2.45,3.16,0.22,0.24,0.945,3,0,0,,22,00:02:40,0,2.81,1338,981,0,67,0,9,False,32,0.65,31
173.0,40.82,0.162,6.612,830,81.021312,52.1539224,0.64,31.7,1.6,46.3,72.0,1.62,0.5,119,0.7,19.57,0.99,19.12,1.61,20.93,0.04,140,7,137,12,NONE,,22.8,49,40.2,741,765,538,22.4,0.37,6,10.8,0,538,0,0,100.0,0.0,0.64,"W001° 15' 7.071""","N51° 45' 54.9696""",61,77,0.5,0,0.96,0.51,1.47,0.65,0.12,0.82,13,0,0,,22,00:02:53,0,0.19,1338,981,0,67,0,9,False,32,0.17,16
176.0,20.48,1.25,25.597,733,845.6258355,668.202068,0.79,214.2,39.7,28.6,36.2,16.91,4.8,118,7.2,17.14,3.18,16.08,4.36,20.93,0.04,123,23,115,31,NONE,,22.7,50,40.2,741,765,5807,242.0,4.03,6,116.1,0,4159,1649,0,71.6,28.4,0.79,"W001° 15' 7.0788""","N51° 45' 54.9648""",61,77,0.3,0,0.81,2.12,2.93,0.28,0.27,1.408,3,0,0,,22,00:02:56,0,3.38,1338,981,0,68,0,9,False,32,1.54,34
178.0,40.27,0.83,33.423,364,1033.536024,823.5210947,0.8,144.2,24.9,29.6,37.2,20.67,5.9,116,8.9,17.37,3.0,15.97,4.51,20.93,0.04,125,22,115,32,NONE,,22.7,50,40.3,741,765,7109,296.2,4.94,6,142.2,0,4930,2179,0,69.4,30.6,0.8,"W001° 15' 7.0914""","N51° 45' 54.9744""",61,77,0.3,0,0.61,0.88,1.49,0.41,0.29,1.524,2,0,0,,22,00:02:58,0,4.13,1338,981,0,68,0,9,False,32,1.36,35
