t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VE/VO2,VE/VCO2,VO2/Kg,METS,HR,VO2/HR,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Phase,Marker,Amb. Temp.,RH Amb,Device Temp.,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,FAT,CHO,PRO%,FAT%,CHO%,npRQ,Long,Lat,GPS Altitude,Barom_Altitude,GPS Speed,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Dist.,Step Length,Battery,Phase time,BR,O2 Cost,O2 Delay,CO2 Delay,GPS Heading,RH Sample,Cadence,Satellites,Fixing,Satellites SNR,VT/Ti,PaCO2_e
216.0,33.71,0.36,12.135,517,187.3992851,144.9824985,0.77,69.0,5.3,52.2,67.4,2.27,0.6,85,2.2,19.17,1.47,18.09,2.72,20.93,0.04,138,11,130,20,NONE,,15.6,57,33.5,743,767,1282,53.4,0.89,1,15.5,0,990,292,0,77.3,22.7,0.77,"W001° 15' 7.3086""","N51° 45' 55.4958""",62,73,0.1,0,1.2,0.58,1.78,0.67,0.35,1.084,2,0,0,,59,00:03:36,94.0,1.36,1317,998,0,71,0,10,False,28,0.3,23
218.0,30.3,0.627,19.0,515,544.4548152,471.4564843,0.87,110.3,18.9,31.0,35.8,6.6,1.9,84,6.5,17.59,3.01,15.99,4.48,20.93,0.04,127,22,115,32,NONE,,15.6,58,33.5,743,767,3804,158.5,2.64,1,46.1,0,1741,2064,0,45.8,54.2,0.87,"W001° 15' 7.3104""","N51° 45' 55.4826""",62,73,0.1,0,0.31,1.67,1.98,0.16,0.26,1.279,2,0,0,,59,00:03:38,90.7,3.96,1321,998,0,71,0,10,False,27,2.02,35
221.0,15.5,0.74,11.473,436,324.7056807,267.7810627,0.82,130.7,21.0,32.0,38.8,3.94,1.1,84,3.9,17.66,2.84,15.47,5.04,20.93,0.04,127,20,111,36,NONE,,15.6,58,33.5,743,767,2248,93.7,1.56,1,27.2,0,1345,903,0,59.8,40.2,0.82,"W001° 15' 7.311""","N51° 45' 55.4706""",63,73,0.1,0,0.26,3.61,3.87,0.07,0.37,1.06,3,0,0,,59,00:03:41,94.4,2.36,1321,998,0,71,0,10,False,28,2.85,38
225.0,17.86,0.583,10.411,1251,178.2744866,139.533097,0.78,110.6,9.6,51.4,65.7,2.16,0.6,86,2.1,18.97,1.65,16.04,4.21,20.93,0.04,137,12,115,30,NONE,,15.6,58,33.5,743,767,1222,50.9,0.85,1,14.8,0,906,316,0,74.2,25.8,0.78,"W001° 15' 7.3098""","N51° 45' 55.4574""",63,74,0.2,0,0.81,2.55,3.36,0.24,0.52,1.017,4,0,0,,59,00:03:45,94.9,0.65,1321,998,0,71,0,10,False,28,0.72,33
230.0,10.99,1.622,17.824,739,760.9362677,620.1788197,0.82,259.7,68.3,22.4,27.5,9.22,2.6,82,9.3,16.01,4.21,14.28,5.64,20.93,0.04,115,30,103,41,NONE,,15.5,58,33.5,743,767,5256,219.0,3.65,1,63.7,0,3318,1938,0,63.1,36.9,0.82,"W001° 15' 7.3338""","N51° 45' 55.4352""",63,74,0.6,0,0.56,4.9,5.46,0.1,0.24,1.251,5,0,0,,59,00:03:50,91.2,0.92,1321,998,0,71,0,9,False,28,2.9,42
233.0,19.05,1.89,36.0,1346,1570.0632899,1279.8431348,0.82,300.6,81.3,22.1,27.1,19.03,5.4,81,19.4,15.9,4.3,14.58,5.46,20.93,0.04,115,31,105,39,NONE,,15.5,58,33.5,743,767,10845,451.9,7.53,1,131.5,0,6842,4003,0,63.1,36.9,0.82,"W001° 15' 7.3404""","N51° 45' 55.4256""",64,73,0.4,0,0.73,2.42,3.15,0.23,0.21,1.556,3,0,0,,59,00:03:53,82.3,2.85,1321,998,0,71,0,9,False,26,2.59,41
236.0,24.1,0.782,18.843,1291,730.683585,598.7776222,0.82,128.7,30.1,23.5,28.7,8.86,2.5,85,8.6,16.46,3.85,15.18,4.89,20.93,0.04,118,28,109,35,NONE,,15.5,58,33.5,743,767,5052,210.5,3.51,2,61.2,0,3113,1939,0,61.6,38.4,0.82,"W001° 15' 7.3362""","N51° 45' 55.419""",64,73,0.4,0,0.78,1.71,2.49,0.31,0.17,1.275,3,0,0,,59,00:03:56,90.7,1.33,1321,998,0,71,0,9,False,26,1.0,37
238.0,28.17,1.291,36.366,986,1425.0533846,1174.584812,0.82,211.8,50.5,24.1,29.3,17.27,4.9,85,16.8,16.41,3.91,15.2,5.0,20.93,0.04,118,28,109,36,NONE,,15.5,59,33.5,743,767,9864,411.0,6.85,2,119.6,0,5917,3947,0,60.0,40.0,0.82,"W001° 15' 7.3302""","N51° 45' 55.4226""",64,74,0.1,0,0.67,1.46,2.13,0.31,0.2,1.561,2,0,0,,59,00:03:58,82.1,>.36,1321,998,0,71,0,9,False,27,1.93,38
242.0,15.35,0.837,12.844,1101,379.5759867,314.4713447,0.83,146.6,24.9,31.0,37.4,4.6,1.3,80,4.7,17.51,2.97,15.32,5.05,20.93,0.04,126,21,110,36,NONE,,15.4,60,33.5,743,767,2630,109.6,1.83,2,31.9,0,1539,1090,0,58.5,41.5,0.83,"W001° 15' 7.3212""","N51° 45' 55.4238""",64,74,0.1,0,0.8,3.11,3.91,0.2,0.36,1.109,4,0,0,,59,00:04:02,93.7,2.76,1321,998,0,72,0,9,False,28,1.05,38
249.0,9.8,0.986,9.667,1492,277.3421909,279.7826632,1.01,172.4,34.6,32.4,32.1,3.36,1.0,79,3.5,17.48,3.51,15.14,5.05,20.93,0.04,126,25,109,36,NONE,,15.4,60,33.5,743,767,2001,83.4,1.39,2,24.3,0,0,2001,0,0.0,100.0,1.01,"W001° 15' 7.3242""","N51° 45' 55.4322""",63,74,0.1,0,1.16,4.96,6.12,0.19,0.27,0.985,7,0,0,,59,00:04:09,95.2,2.02,1321,998,0,71,0,9,False,28,0.85,38
253.0,11.24,1.309,14.708,547,587.103721,481.5682411,0.82,213.7,51.9,23.7,28.9,7.12,2.0,83,7.1,16.33,3.96,14.23,5.71,20.93,0.04,117,29,102,41,NONE,,15.3,60,33.5,743,766,4060,169.2,2.82,2,49.2,0,2491,1569,0,61.4,38.6,0.82,"W001° 15' 7.332""","N51° 45' 55.4304""",62,74,0.2,0,1.51,3.83,5.34,0.28,0.27,1.168,4,0,0,,59,00:04:13,92.8,2.13,1321,998,0,72,0,9,False,25,0.87,42
257.0,16.95,0.923,15.644,758,576.9233786,454.3022471,0.79,154.2,32.5,25.1,31.8,6.99,2.0,77,7.5,16.71,3.52,14.15,5.69,20.93,0.04,120,25,102,41,NONE,,15.3,60,33.5,743,767,3960,165.0,2.75,3,48.0,0,2872,1087,0,72.5,27.5,0.79,"W001° 15' 7.341""","N51° 45' 55.4352""",62,73,0.4,0,0.41,3.13,3.54,0.12,0.33,1.194,4,0,0,,59,00:04:17,92.3,1.05,1321,998,0,72,0,9,False,26,2.25,42
260.0,21.74,0.817,17.761,721,758.4412556,583.4539346,0.77,131.2,32.5,21.4,27.8,9.19,2.6,75,10.1,16.06,3.98,14.16,5.59,20.93,0.04,116,29,102,40,NONE,,15.2,60,33.5,743,767,5184,216.0,3.6,3,62.8,0,4082,1102,0,78.7,21.3,0.77,"W001° 15' 7.3386""","N51° 45' 55.4316""",62,73,0.3,0,0.45,2.31,2.76,0.16,0.23,1.249,3,0,0,,59,00:04:20,91.3,1.84,1321,998,0,72,0,9,False,27,1.82,42
263.0,25.42,1.13,28.729,1503,1169.0370266,915.1113891,0.78,183.9,43.6,23.1,29.4,14.17,4.0,78,15.0,16.27,3.86,15.41,4.65,20.93,0.04,117,28,111,33,NONE,,15.2,60,33.5,743,767,8015,334.0,5.57,3,97.1,0,5942,2073,0,74.1,25.9,0.78,"W001° 15' 7.347""","N51° 45' 55.4352""",61,73,0.3,0,1.06,1.3,2.36,0.45,0.16,1.458,3,0,0,,59,00:04:23,85.9,2.83,1321,998,0,72,0,10,False,27,1.07,36
265.0,21.2,1.431,30.339,731,1359.1741793,1077.5954253,0.79,226.0,61.5,21.2,26.8,16.47,4.7,79,17.2,15.79,4.3,15.01,5.04,20.93,0.04,114,31,108,36,NONE,,15.2,60,33.5,743,767,9340,389.2,6.49,3,113.2,0,6604,2736,0,70.7,29.3,0.79,"W001° 15' 7.347""","N51° 45' 55.4442""",60,73,0.2,0,1.48,1.35,2.83,0.52,0.14,1.482,2,0,0,,59,00:04:25,85.1,4.94,1321,998,0,72,0,10,False,26,0.97,38
267.0,24.19,1.114,26.952,1154,966.8657146,770.0555321,0.8,187.3,38.6,26.1,32.8,11.72,3.3,78,12.4,16.81,3.46,15.59,4.6,20.93,0.04,121,25,112,33,NONE,,15.2,60,33.5,743,767,6650,277.1,4.62,3,80.6,0,4620,2030,0,69.5,30.5,0.8,"W001° 15' 7.341""","N51° 45' 55.4544""",60,73,0.2,0,0.9,1.58,2.48,0.36,0.23,1.431,2,0,0,,59,00:04:27,86.7,3.52,1321,998,0,72,0,10,False,27,1.24,35
271.0,17.86,1.034,18.464,1053,615.0969913,503.3123133,0.82,176.7,34.2,28.0,34.2,7.46,2.1,74,8.3,17.09,3.31,15.37,4.88,20.93,0.04,123,24,111,35,NONE,,15.2,60,33.5,743,767,4252,177.2,2.95,4,51.5,0,2637,1615,0,62.0,38.0,0.82,"W001° 15' 7.3404""","N51° 45' 55.4604""",59,73,0.2,0,0.73,2.63,3.36,0.22,0.29,1.266,4,0,0,,59,00:04:31,90.9,2.24,1321,998,0,72,0,10,False,26,1.42,37
273.0,32.61,0.627,20.446,394,671.4224194,548.1184249,0.82,107.5,20.4,27.1,33.1,8.14,2.3,73,9.2,17.15,3.25,15.7,4.61,20.93,0.04,123,23,113,33,NONE,,15.1,60,33.5,743,766,4639,193.3,3.22,4,56.2,0,2908,1731,0,62.7,37.3,0.82,"W001° 15' 7.338""","N51° 45' 55.467""",60,74,0.3,0,0.36,1.48,1.84,0.2,0.23,1.311,2,0,0,,59,00:04:33,89.9,1.63,1321,998,0,73,0,10,False,28,1.74,35
277.0,14.78,1.15,16.995,1262,709.0052033,608.3000431,0.86,184.9,49.8,22.5,26.2,8.59,2.5,76,9.3,16.08,4.33,15.01,5.08,20.93,0.04,116,31,108,37,NONE,,15.1,60,33.4,743,767,4945,206.1,3.43,4,59.9,0,2397,2548,0,48.5,51.5,0.86,"W001° 15' 7.3056""","N51° 45' 55.4712""",60,74,0.2,0,2.76,1.3,4.06,0.68,0.13,1.23,4,0,0,,59,00:04:37,91.6,2.58,1321,998,0,72,0,10,False,27,0.42,38
279.0,35.71,0.908,32.429,709,1167.3206153,963.439599,0.83,152.3,32.7,25.6,31.1,14.15,4.0,78,15.0,16.77,3.6,15.49,4.99,20.93,0.04,121,26,112,36,NONE,,15.1,60,33.4,743,767,8082,336.7,5.61,4,98.0,0,4818,3264,0,59.6,40.4,0.83,"W001° 15' 7.2972""","N51° 45' 55.4748""",61,74,0.1,0,0.57,1.11,1.68,0.34,0.24,1.511,2,0,0,,59,00:04:39,84.1,8.49,1321,998,0,72,0,10,False,27,1.59,38
281.0,19.29,0.731,14.103,442,385.1520137,305.9112107,0.79,130.1,19.3,33.1,41.7,4.67,1.3,79,4.9,17.8,2.64,15.85,4.45,20.93,0.04,128,19,114,32,NONE,,15.1,60,33.4,743,767,2648,110.3,1.84,4,32.1,0,1859,788,0,70.2,29.8,0.79,"W001° 15' 7.2504""","N51° 45' 55.4826""",61,74,1.0,0,0.57,2.54,3.11,0.18,0.35,1.149,2,0,0,,59,00:04:41,93.1,0.28,1321,998,0,73,0,9,False,28,1.28,34
286.0,14.02,1.167,16.36,1626,728.2087509,599.1613543,0.82,184.3,51.7,21.1,25.7,8.83,2.5,80,9.1,15.79,4.43,14.79,5.36,20.93,0.04,114,32,106,39,NONE,,15.1,60,33.4,743,766,5039,209.9,3.5,4,61.1,0,3047,1991,0,60.5,39.5,0.82,"W001° 15' 7.2726""","N51° 45' 55.4652""",60,73,0.9,0,2.66,1.62,4.28,0.62,0.15,1.214,5,0,0,,59,00:04:46,92.0,0.59,1321,998,0,73,0,10,False,29,0.44,40
287.0,68.18,0.222,15.136,175,400.6675533,324.8460914,0.81,39.7,5.8,25.9,31.9,4.86,1.4,80,5.0,17.88,2.61,17.0,3.57,20.93,0.04,129,19,122,26,NONE,,15.1,60,33.4,743,766,2765,115.2,1.92,4,33.5,0,1786,979,0,64.6,35.4,0.81,"W001° 15' 7.2792""","N51° 45' 55.4604""",60,73,0.9,0,0.26,0.62,0.88,0.3,0.03,1.18,1,0,0,,59,00:04:47,92.6,0.32,1321,998,0,73,0,10,False,29,0.85,29
289.0,35.29,0.069,2.435,748,0.9884844,2.1323394,2.16,14.4,0.1,0.0,0.0,0.01,0.0,82,0.0,20.87,0.14,20.76,0.18,20.93,0.04,150,1,149,1,NONE,,15.0,60,33.4,743,767,9,0.4,0.01,4,0.1,0,0,9,0,0.0,100.0,2.16,"W001° 15' 7.2774""","N51° 45' 55.4466""",61,74,0.3,0,0.68,1.02,1.7,0.4,0.0,0.387,2,0,0,,59,00:04:49,98.8,0,1321,998,0,73,0,10,False,28,0.1,7
294.0,11.7,3.381,39.544,2602,1425.8298019,1235.7379127,0.87,565.6,128.0,27.2,31.3,17.28,4.9,90,15.8,16.73,3.79,15.72,4.77,20.93,0.04,120,27,113,34,NONE,,15.0,60,33.4,743,767,9965,415.2,6.92,5,120.8,0,4534,5431,0,45.5,54.5,0.87,"W001° 15' 7.2858""","N51° 45' 55.431""",61,73,0.1,0,2.12,3.01,5.13,0.41,0.23,1.597,5,0,0,,59,00:04:54,80.6,>.37,1321,998,0,72,0,10,False,28,1.59,36
296.0,24.29,0.917,22.275,933,654.2025186,562.0151597,0.86,160.6,28.1,31.5,36.6,7.93,2.3,89,7.4,17.51,3.06,16.43,4.19,20.93,0.04,126,22,118,30,NONE,,15.0,60,33.4,743,767,4564,190.2,3.17,5,55.3,0,2195,2369,0,48.1,51.9,0.86,"W001° 15' 7.2804""","N51° 45' 55.4154""",62,73,0.2,0,0.92,1.55,2.47,0.37,0.25,1.348,2,0,0,,59,00:04:56,89.0,2.38,1321,998,0,73,0,10,False,27,1.0,33
299.0,20.34,0.622,12.651,675,352.646214,296.1035421,0.84,110.1,17.7,31.8,37.9,4.27,1.2,82,4.3,17.7,2.85,16.12,4.36,20.93,0.04,127,20,116,31,NONE,,15.0,60,33.4,743,767,2449,102.1,1.7,5,29.7,0,1340,1109,0,54.7,45.3,0.84,"W001° 15' 7.3176""","N51° 45' 55.4046""",62,74,0.5,0,0.96,1.99,2.95,0.33,0.28,1.102,3,0,0,,59,00:04:59,93.8,0.51,1321,998,0,73,0,10,False,28,0.65,34
303.0,14.93,1.345,20.075,1085,717.2180728,688.1239833,0.96,224.4,55.8,26.5,27.7,8.69,2.5,85,8.4,16.68,4.15,15.69,4.89,20.93,0.04,120,30,113,35,NONE,,15.0,60,33.4,743,767,5118,213.2,3.55,5,62.0,0,709,4409,0,13.8,86.2,0.96,"W001° 15' 7.3116""","N51° 45' 55.4106""",62,74,0.3,0,0.73,3.29,4.02,0.18,0.14,1.303,4,0,0,,59,00:05:03,90.1,1.74,1321,998,0,73,0,10,False,27,1.84,37
306.0,19.29,1.552,29.942,1516,1096.9123077,957.3106525,0.87,258.5,60.1,26.1,29.9,13.3,3.8,85,12.9,16.66,3.87,15.77,4.82,20.93,0.04,120,28,114,35,NONE,,15.0,60,33.4,743,767,7677,319.9,5.33,5,93.1,0,3334,4342,0,43.4,56.6,0.87,"W001° 15' 7.3212""","N51° 45' 55.4154""",62,73,0.2,0,0.95,2.16,3.11,0.31,0.2,1.476,3,0,0,,59,00:05:06,85.3,3.99,1321,998,0,73,0,10,False,28,1.63,37
309.0,18.07,1.713,30.958,1197,1170.0851166,1049.5836242,0.9,282.6,70.3,25.4,28.3,14.18,4.1,84,13.9,16.5,4.1,15.5,4.99,20.93,0.04,119,30,112,36,NONE,,15.0,60,33.4,743,767,8234,343.1,5.72,6,99.8,0,2894,5340,0,35.1,64.9,0.9,"W001° 15' 7.3404""","N51° 45' 55.434""",61,74,0.1,0,0.93,2.39,3.32,0.28,0.18,1.491,3,0,0,,59,00:05:09,84.8,8.51,1321,998,0,73,0,10,False,29,1.84,38
312.0,19.61,0.529,10.373,1087,232.3720893,194.4650748,0.84,97.0,12.1,38.7,46.3,2.82,0.8,84,2.8,18.34,2.29,16.54,4.08,20.93,0.04,132,16,119,29,NONE,,15.0,60,33.4,743,767,1613,67.2,1.12,6,19.6,0,898,715,0,55.7,44.3,0.84,"W001° 15' 7.35""","N51° 45' 55.4364""",61,73,0.1,0,0.73,2.33,3.06,0.24,0.35,1.016,3,0,0,,59,00:05:12,94.9,1.69,1321,998,0,73,0,10,False,29,0.72,32
318.0,11.32,1.148,12.996,1164,393.0845923,346.0500855,0.88,199.7,37.1,31.0,35.3,4.76,1.4,86,4.6,17.4,3.23,15.36,5.13,20.93,0.04,125,23,111,37,NONE,,15.0,60,33.4,743,767,2756,114.8,1.91,6,33.4,0,1125,1630,0,40.8,59.2,0.88,"W001° 15' 7.3644""","N51° 45' 55.4502""",60,74,0.2,0,0.84,4.46,5.3,0.16,0.34,1.114,6,0,0,,59,00:05:18,93.6,1.43,1321,998,0,73,0,9,False,28,1.37,39
322.0,13.33,1.372,18.293,930,546.357871,495.5672325,0.91,239.0,45.1,31.8,35.0,6.62,1.9,84,6.5,17.42,3.29,14.97,5.36,20.93,0.04,125,24,108,39,NONE,,15.0,60,33.4,743,767,3853,160.6,2.68,6,46.7,0,1223,2631,0,31.7,68.3,0.91,"W001° 15' 7.3632""","N51° 45' 55.455""",60,74,0.1,0,0.84,3.66,4.5,0.19,0.36,1.262,4,0,0,,59,00:05:22,91.0,3.97,1321,998,0,73,0,10,False,27,1.63,40
326.0,14.53,0.917,13.322,1461,470.1099971,408.8414794,0.87,154.2,34.1,26.2,30.1,5.7,1.6,84,5.6,16.82,3.72,15.48,4.91,20.93,0.04,121,27,111,35,NONE,,14.9,61,33.4,743,767,3288,137.0,2.28,6,39.9,0,1462,1825,0,44.5,55.5,0.87,"W001° 15' 7.3578""","N51° 45' 55.4586""",60,73,0.1,0,2.36,1.77,4.13,0.57,0.21,1.125,4,0,0,,59,00:05:26,93.5,3.42,1321,998,0,73,0,10,False,28,0.39,37
328.0,32.97,2.064,68.044,871,2664.5790716,2364.5538994,0.89,337.4,86.8,24.7,27.8,32.3,9.2,82,32.5,16.35,4.21,15.62,4.77,20.93,0.04,118,30,112,34,NONE,,14.9,61,33.4,743,767,18710,779.6,12.99,7,226.8,0,7190,11520,0,38.4,61.6,0.89,"W001° 15' 7.3584""","N51° 45' 55.4574""",59,74,0.1,0,0.87,0.95,1.82,0.48,0.13,1.833,2,0,0,,59,00:05:28,66.5,>.38,1321,998,0,73,0,10,False,28,2.37,36
330.0,37.74,0.279,10.528,1696,39.3328593,31.1145285,0.79,57.2,1.1,200.5,253.5,0.48,0.1,80,0.5,20.5,0.39,20.07,0.88,20.93,0.04,148,3,145,6,NONE,,14.9,61,33.4,743,767,270,11.3,0.19,7,3.3,0,193,78,0,71.3,28.7,0.79,"W001° 15' 7.362""","N51° 45' 55.4532""",60,74,0.1,0,0.89,0.7,1.59,0.56,0.5,1.022,2,0,0,,59,00:05:30,94.8,0.29,1321,998,0,73,0,9,False,32,0.31,11
335.0,12.61,1.12,14.118,878,298.6663096,349.7113037,1.17,205.0,33.7,44.3,37.8,3.62,1.0,81,3.7,18.3,3.01,16.2,4.74,20.93,0.04,132,22,116,34,NONE,,14.8,60,33.4,743,766,2231,93.0,1.55,7,27.0,0,0,2231,0,0.0,100.0,1.17,"W001° 15' 7.3614""","N51° 45' 55.4544""",60,74,0.1,0,0.61,4.15,4.76,0.13,0.34,1.15,5,0,0,,59,00:05:35,93.1,2.17,1321,998,0,74,0,10,False,27,1.84,36
337.0,23.44,0.95,22.266,712,653.5767596,635.8859549,0.97,165.6,32.9,31.6,32.4,7.92,2.3,79,8.3,17.43,3.46,16.42,4.57,20.93,0.04,126,25,118,33,NONE,,14.8,60,33.4,743,767,4678,194.9,3.25,7,56.7,0,432,4246,0,9.2,90.8,0.97,"W001° 15' 7.3626""","N51° 45' 55.4556""",61,73,0.2,0,0.76,1.8,2.56,0.3,0.22,1.348,2,0,0,,59,00:05:37,89.1,2.38,1321,998,0,73,0,10,False,27,1.25,35
339.0,24.9,0.962,23.95,899,727.3936702,700.2860373,0.96,166.6,34.1,30.5,31.7,8.82,2.5,80,9.1,17.32,3.54,16.33,4.61,20.93,0.04,125,26,118,33,NONE,,14.8,60,33.4,743,767,5194,216.4,3.61,7,63.0,0,661,4534,0,12.7,87.3,0.96,"W001° 15' 7.371""","N51° 45' 55.4556""",61,73,0.1,0,0.8,1.61,2.41,0.33,0.21,1.379,2,0,0,,59,00:05:39,88.2,5.29,1321,998,0,73,0,10,False,27,1.2,35
341.0,32.79,0.551,18.066,330,426.7505859,390.5911192,0.92,100.0,14.5,37.0,40.4,5.17,1.5,82,5.2,18.15,2.63,17.18,3.89,20.93,0.04,131,19,124,28,NONE,,14.7,60,33.4,743,767,3015,125.6,2.09,7,36.5,0,872,2143,0,28.9,71.1,0.92,"W001° 15' 7.3818""","N51° 45' 55.4598""",61,73,0.3,0,0.23,1.6,1.83,0.13,0.26,1.257,2,0,0,,59,00:05:41,91.1,1.03,1321,998,0,74,0,10,False,27,2.4,31
