t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VE/VO2,VE/VCO2,VO2/Kg,METS,HR,VO2/HR,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Phase,Marker,Amb. Temp.,RH Amb,Device Temp.,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,FAT,CHO,PRO%,FAT%,CHO%,npRQ,Long,Lat,GPS Altitude,Barom_Altitude,GPS Speed,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Dist.,Step Length,Battery,Phase time,BR,O2 Cost,O2 Delay,CO2 Delay,GPS Heading,RH Sample,Cadence,Satellites,Fixing,Satellites SNR,VT/Ti,PaCO2_e
30.0,42.55,0.291,12.383,556,366.2730151,208.366497,0.57,51.5,6.0,25.7,45.1,1.83,0.5,90,4.1,17.7,2.06,16.3,3.36,20.93,0.04,127,15,117,24,NONE,,20.3,49,45.2,742,765,2387,99.5,1.66,2,11.9,0,2387,0,0,100.0,0.0,0.57,"W001° 15' 5.7624""","N51° 45' 55.8156""",59,58,0.7,0,0.82,0.59,1.41,0.58,0.22,1.093,2,0,0,,48,00:00:30,88.0,0.16,1309,956,0,86,0,10,False,32,0.35,27
32.0,23.08,0.584,13.477,577,435.855185,329.750512,0.76,100.7,17.4,27.2,36.0,2.18,0.6,92,4.7,17.24,2.98,15.16,4.65,20.93,0.04,124,21,109,33,NONE,,20.3,49,45.2,742,765,2970,123.8,2.06,2,14.9,0,2468,502,0,83.1,16.9,0.76,"W001° 15' 5.7852""","N51° 45' 55.8054""",59,58,0.3,0,0.6,2.0,2.6,0.23,0.28,1.13,2,0,0,,48,00:00:32,87.0,0.44,1321,956,0,86,0,10,False,32,0.97,36
37.0,12.3,0.682,8.385,499,262.6973339,202.9204827,0.77,118.3,20.1,28.6,37.1,1.31,0.4,108,2.4,17.35,2.95,14.89,4.86,20.93,0.04,125,21,107,35,NONE,,20.2,51,45.2,742,765,1797,74.9,1.25,2,9.0,0,1395,401,0,77.7,22.3,0.77,"W001° 15' 5.8104""","N51° 45' 55.791""",60,58,0.1,0,0.71,4.17,4.88,0.15,0.32,0.924,5,0,0,,48,00:00:37,91.9,0.79,1321,956,0,87,0,9,False,32,0.96,37
39.0,35.09,0.587,20.596,643,966.4389306,585.9628622,0.61,92.5,20.3,18.8,31.0,4.83,1.4,111,8.7,15.76,3.46,14.56,4.67,20.93,0.04,113,25,105,34,NONE,,20.2,51,45.1,742,765,6356,264.8,4.41,2,31.8,0,6356,0,0,100.0,0.0,0.61,"W001° 15' 5.8224""","N51° 45' 55.7862""",60,58,0.4,0,0.88,0.83,1.71,0.51,0.18,1.314,2,0,0,,48,00:00:39,80.1,0.72,1321,956,0,87,0,10,False,32,0.67,36
41.0,26.79,0.525,14.062,417,580.2172375,363.1656347,0.63,85.9,16.5,21.0,33.6,2.9,0.8,114,5.1,16.36,3.14,14.49,4.58,20.93,0.04,117,23,104,33,NONE,,20.1,51,45.1,742,765,3834,159.7,2.66,2,19.2,0,3834,0,0,100.0,0.0,0.63,"W001° 15' 5.8344""","N51° 45' 55.7892""",60,58,0.4,0,0.44,1.8,2.24,0.2,0.22,1.148,2,0,0,,48,00:00:41,86.4,0.44,1321,956,0,87,0,9,False,30,1.19,35
43.0,32.09,0.644,20.663,676,932.4585171,572.6089372,0.61,102.7,21.7,19.8,32.2,4.66,1.3,112,8.3,15.95,3.37,14.58,4.77,20.93,0.04,115,24,105,34,NONE,,20.1,51,45.1,742,765,6144,256.0,4.27,2,30.7,0,6144,0,0,100.0,0.0,0.61,"W001° 15' 5.8368""","N51° 45' 55.7874""",59,58,0.1,0,0.69,1.18,1.87,0.37,0.23,1.315,2,0,0,,48,00:00:43,80.0,2.8,1317,956,0,87,0,9,False,30,0.93,36
46.0,22.14,0.57,12.62,630,441.1829069,279.5816326,0.63,97.2,15.4,25.1,39.6,2.21,0.6,104,4.2,17.05,2.7,15.01,4.4,20.93,0.04,122,19,108,32,NONE,,20.1,51,45.1,742,765,2921,121.7,2.03,2,14.6,0,2921,0,0,100.0,0.0,0.63,"W001° 15' 5.8452""","N51° 45' 55.7952""",59,58,0.2,0,0.74,1.97,2.71,0.27,0.31,1.101,3,0,0,,48,00:00:46,87.8,0.66,1321,956,0,87,0,11,False,29,0.77,34
48.0,26.09,0.899,23.452,1000,800.7234875,561.090225,0.7,153.6,26.2,27.0,38.5,4.0,1.1,104,7.7,17.09,2.91,15.81,4.19,20.93,0.04,123,21,114,30,NONE,,20.0,51,45.1,742,765,5386,224.4,3.74,2,26.9,0,5386,0,0,100.0,0.0,0.7,"W001° 15' 5.8458""","N51° 45' 55.797""",59,58,0.4,0,0.62,1.68,2.3,0.27,0.28,1.37,2,0,0,,48,00:00:48,77.3,0.6,1321,956,0,87,0,11,False,29,1.45,33
51.0,20.2,0.623,12.586,415,384.0965859,300.1844351,0.78,108.6,18.1,29.1,37.2,1.92,0.5,110,3.5,17.43,2.91,15.04,4.72,20.93,0.04,125,21,108,34,NONE,,20.0,50,45.1,742,765,2633,109.7,1.83,3,13.2,0,1963,670,0,74.6,25.4,0.78,"W001° 15' 5.8368""","N51° 45' 55.7916""",59,58,0.6,0,0.37,2.6,2.97,0.12,0.31,1.1,3,0,0,,47,00:00:51,87.8,0.19,1321,956,0,87,0,10,False,32,1.68,36
54.0,23.44,0.65,15.234,728,533.992018,373.3900561,0.7,110.4,19.4,25.5,36.4,2.67,0.8,106,5.0,16.98,2.98,14.97,4.72,20.93,0.04,122,21,107,34,NONE,,20.0,49,45.1,742,765,3590,149.6,2.49,3,18.0,0,3590,0,0,100.0,0.0,0.7,"W001° 15' 5.8404""","N51° 45' 55.7826""",59,58,0.3,0,0.66,1.9,2.56,0.26,0.3,1.183,3,0,0,,47,00:00:54,85.3,0.53,1321,956,0,87,0,10,False,32,0.98,36
57.0,17.96,0.914,16.419,924,543.9387381,410.2304328,0.75,156.8,27.8,27.9,37.0,2.72,0.8,100,5.4,17.16,3.04,15.58,4.65,20.93,0.04,123,22,112,33,NONE,,19.9,50,45.1,741,765,3705,154.4,2.57,3,18.5,0,3108,597,0,83.9,16.1,0.75,"W001° 15' 5.8746""","N51° 45' 55.8102""",59,58,0.9,0,0.85,2.49,3.34,0.25,0.31,1.215,3,0,0,,47,00:00:57,84.1,0.18,1321,956,325,88,0,10,False,31,1.08,36
61.0,14.15,2.708,38.321,2238,1314.8072618,1082.74778,0.82,459.3,93.0,28.4,34.5,6.57,1.9,109,12.1,16.96,3.43,15.89,4.75,20.93,0.04,122,25,114,34,NONE,,19.9,50,45.1,742,765,9099,379.1,6.32,3,45.5,0,5481,3618,0,60.2,39.8,0.82,"W001° 15' 5.8524""","N51° 45' 55.7802""",58,58,1.8,0,1.97,2.27,4.24,0.46,0.29,1.583,4,0,0,,47,00:01:01,63.0,0.22,1321,956,0,88,0,10,False,32,1.37,36
63.0,30.15,0.498,15.015,387,516.7435339,414.1373294,0.8,84.5,16.7,25.0,31.2,2.58,0.7,112,4.6,16.97,3.35,15.38,4.74,20.93,0.04,122,24,110,34,NONE,,19.8,50,45.1,742,765,3558,148.3,2.47,3,17.8,0,2411,1147,0,67.8,32.2,0.8,"W001° 15' 5.8512""","N51° 45' 55.7802""",58,58,0.7,0,0.51,1.48,1.99,0.26,0.19,1.177,2,0,0,,47,00:01:03,85.5,0.22,1321,956,0,88,0,9,False,31,0.98,36
65.0,39.74,0.306,12.159,481,425.5443838,280.3764494,0.66,52.1,8.6,22.0,33.4,2.13,0.6,111,3.8,17.03,2.81,15.95,3.98,20.93,0.04,122,20,115,29,NONE,,19.8,50,45.1,742,765,2834,118.1,1.97,3,14.2,0,2834,0,0,100.0,0.0,0.66,"W001° 15' 5.8506""","N51° 45' 55.7814""",58,58,0.3,0,0.79,0.72,1.51,0.52,0.12,1.085,2,0,0,,47,00:01:05,88.3,0.43,1321,956,0,88,0,10,False,31,0.39,31
66.0,44.44,0.359,15.956,261,604.0536758,394.2028597,0.65,60.0,10.8,21.3,32.6,3.02,0.9,106,5.7,16.71,3.01,15.57,4.17,20.93,0.04,120,22,112,30,NONE,,19.8,50,45.1,741,765,4017,167.4,2.79,3,20.1,0,4017,0,0,100.0,0.0,0.65,"W001° 15' 5.8482""","N51° 45' 55.7826""",57,58,0.1,0,0.44,0.91,1.35,0.33,0.14,1.203,1,0,0,,47,00:01:06,84.6,1.81,1299,956,0,88,0,10,False,31,0.82,32
71.0,13.16,0.922,12.132,662,436.5046152,307.0004878,0.7,155.6,28.4,25.7,36.5,2.18,0.6,110,4.0,16.88,3.08,15.56,4.32,20.93,0.04,121,22,112,31,NONE,,19.7,50,45.1,742,765,2938,122.4,2.04,4,14.7,0,2938,0,0,100.0,0.0,0.7,"W001° 15' 5.8404""","N51° 45' 55.7946""",56,58,0.1,0,1.05,3.51,4.56,0.23,0.26,1.084,5,0,0,,47,00:01:11,88.3,1.31,1314,956,0,88,0,10,False,30,0.88,33
73.0,33.15,0.282,9.348,559,368.8251741,231.4039486,0.63,46.7,8.5,19.1,30.4,1.84,0.5,112,3.3,16.56,3.01,15.22,4.42,20.93,0.04,119,22,109,32,NONE,,19.7,50,45.0,742,765,2438,101.6,1.69,4,12.2,0,2438,0,0,100.0,0.0,0.63,"W001° 15' 5.8338""","N51° 45' 55.7988""",56,59,0.1,0,0.84,0.97,1.81,0.46,0.12,0.971,2,0,0,,47,00:01:13,91.0,1.11,1314,956,0,88,0,11,False,30,0.34,34
75.0,29.85,0.547,16.328,521,724.1450233,456.6795511,0.63,87.6,18.6,19.7,31.2,3.62,1.0,114,6.4,16.01,3.4,15.11,4.53,20.93,0.04,115,24,108,33,NONE,,19.6,50,45.0,742,765,4790,199.6,3.33,4,24.0,0,4790,0,0,100.0,0.0,0.63,"W001° 15' 5.8278""","N51° 45' 55.8078""",56,59,0.1,0,0.87,1.14,2.01,0.43,0.17,1.213,2,0,0,,47,00:01:15,84.2,2.17,1321,956,0,89,0,11,False,31,0.63,35
77.0,27.27,0.537,14.645,590,629.1250564,410.528807,0.65,86.7,18.3,20.2,31.0,3.15,0.9,114,5.5,16.15,3.41,15.24,4.51,20.93,0.04,116,24,109,32,NONE,,19.6,50,45.0,741,765,4183,174.3,2.91,4,20.9,0,4183,0,0,100.0,0.0,0.65,"W001° 15' 5.8212""","N51° 45' 55.8174""",56,59,0.1,0,1.02,1.18,2.2,0.46,0.16,1.166,2,0,0,,47,00:01:17,85.9,1.89,1321,956,0,88,0,10,False,31,0.53,35
79.0,27.15,0.639,17.348,639,711.6727393,480.06925,0.67,104.4,21.5,21.7,32.2,3.56,1.0,105,6.8,16.34,3.36,15.64,4.34,20.93,0.04,117,24,112,31,NONE,,19.6,50,45.0,741,765,4757,198.2,3.3,4,23.8,0,4757,0,0,100.0,0.0,0.67,"W001° 15' 5.8188""","N51° 45' 55.8276""",56,58,0.1,0,1.02,1.19,2.21,0.46,0.17,1.239,2,0,0,,47,00:01:19,83.2,2.14,1321,956,0,88,0,10,False,31,0.63,34
81.0,25.42,0.638,16.22,605,570.1327089,377.6127208,0.66,108.5,18.1,25.3,38.2,2.85,0.8,104,5.5,17.01,2.84,15.81,4.21,20.93,0.04,122,20,114,30,NONE,,19.5,50,45.0,742,765,3800,158.3,2.64,4,19.0,0,3800,0,0,100.0,0.0,0.66,"W001° 15' 5.817""","N51° 45' 55.839""",56,59,0.1,0,1.03,1.33,2.36,0.44,0.27,1.21,2,0,0,,47,00:01:21,84.3,1.71,1321,956,0,89,0,10,False,32,0.62,33
83.0,30.0,0.633,18.99,648,698.0855381,475.6048377,0.68,106.4,19.3,24.2,35.5,3.49,1.0,105,6.6,16.81,3.05,15.97,4.2,20.93,0.04,121,22,115,30,NONE,,19.5,50,45.0,741,765,4674,194.7,3.25,4,23.4,0,4674,0,0,100.0,0.0,0.68,"W001° 15' 5.8152""","N51° 45' 55.8474""",56,59,0.1,0,0.99,1.01,2.0,0.5,0.22,1.279,2,0,0,,47,00:01:23,81.7,2.09,1321,956,0,89,0,10,False,32,0.64,33
87.0,15.75,0.843,13.276,747,454.4943822,333.7750351,0.73,143.7,25.8,26.8,36.5,2.27,0.6,102,4.5,17.05,3.06,15.58,4.45,20.93,0.04,122,22,112,32,NONE,,19.5,50,45.0,742,765,3081,128.4,2.14,4,15.4,0,2793,288,0,90.7,9.3,0.73,"W001° 15' 5.829""","N51° 45' 55.8516""",56,59,0.6,0,1.07,2.74,3.81,0.28,0.28,1.123,4,0,0,,47,00:01:27,87.2,0.23,1321,956,0,89,0,11,False,32,0.79,34
90.0,26.32,0.714,18.789,454,691.2784893,490.9721933,0.71,119.8,22.7,24.5,34.5,3.46,1.0,103,6.7,16.78,3.18,15.7,4.4,20.93,0.04,120,23,113,32,NONE,,19.5,50,45.0,742,765,4660,194.2,3.24,4,23.3,0,4608,51,0,98.9,1.1,0.71,"W001° 15' 5.8278""","N51° 45' 55.8534""",56,59,0.6,0,1.05,1.23,2.28,0.46,0.23,1.274,3,0,0,,47,00:01:30,81.8,0.35,1321,956,0,89,0,11,False,32,0.68,34
92.0,22.73,0.521,11.841,422,446.4389343,306.2963748,0.69,87.0,16.4,23.0,33.5,2.23,0.6,107,4.2,16.7,3.15,15.26,4.57,20.93,0.04,120,23,110,33,NONE,,19.5,50,45.0,742,765,2992,124.7,2.08,5,15.0,0,2992,0,0,100.0,0.0,0.69,"W001° 15' 5.8344""","N51° 45' 55.8348""",57,59,0.5,0,1.01,1.63,2.64,0.38,0.22,1.073,2,0,0,,47,00:01:32,88.6,0.27,1321,956,0,89,0,11,False,32,0.52,35
95.0,24.0,0.735,17.64,659,778.6430753,517.4974217,0.66,117.6,26.2,20.5,30.8,3.89,1.1,104,7.5,16.0,3.56,15.04,4.78,20.93,0.04,115,26,108,34,NONE,,19.5,50,45.0,742,765,5193,216.4,3.61,5,26.0,0,5193,0,0,100.0,0.0,0.66,"W001° 15' 5.844""","N51° 45' 55.8288""",57,59,0.7,0,0.98,1.52,2.5,0.39,0.2,1.246,3,0,0,,47,00:01:35,83.0,0.33,1321,956,0,89,0,11,False,32,0.75,36
98.0,18.4,0.756,13.914,785,557.8053546,405.937756,0.73,123.9,26.8,22.6,31.1,2.79,0.8,106,5.3,16.39,3.54,14.7,4.99,20.93,0.04,118,25,106,36,NONE,,19.5,50,45.0,742,765,3776,157.3,2.62,5,18.9,0,3508,267,0,92.9,7.1,0.73,"W001° 15' 5.8368""","N51° 45' 55.8324""",57,59,0.4,0,0.83,2.43,3.26,0.25,0.23,1.143,3,0,0,,47,00:01:38,86.6,0.42,1321,956,0,89,0,11,False,32,0.91,38
100.0,34.29,0.511,17.52,401,781.5054511,504.9723696,0.65,81.6,17.9,19.3,29.9,3.91,1.1,105,7.4,15.97,3.5,14.42,4.9,20.93,0.04,115,25,104,35,NONE,,19.4,50,44.9,742,765,5189,216.2,3.6,5,25.9,0,5189,0,0,100.0,0.0,0.65,"W001° 15' 5.8332""","N51° 45' 55.8288""",57,59,0.2,0,0.45,1.3,1.75,0.26,0.19,1.244,2,0,0,,47,00:01:40,83.1,1.17,1321,956,0,89,0,10,False,32,1.14,37
102.0,26.55,0.583,15.478,718,623.7730253,412.4848033,0.66,95.8,18.9,21.8,33.0,3.12,0.9,105,5.9,16.43,3.24,15.1,4.63,20.93,0.04,118,23,108,33,NONE,,19.4,50,45.0,742,765,4156,173.2,2.89,5,20.8,0,4156,0,0,100.0,0.0,0.66,"W001° 15' 5.8398""","N51° 45' 55.824""",57,59,0.3,0,0.92,1.34,2.26,0.41,0.22,1.19,2,0,0,,47,00:01:42,85.0,0.62,1321,956,0,89,0,10,False,31,0.63,35
104.0,30.61,0.633,19.378,593,780.9196417,518.4269723,0.66,104.0,20.6,22.1,33.2,3.9,1.1,107,7.3,16.43,3.25,15.58,4.33,20.93,0.04,118,23,112,31,NONE,,19.4,50,45.0,742,765,5207,217.0,3.62,5,26.0,0,5207,0,0,100.0,0.0,0.66,"W001° 15' 5.8422""","N51° 45' 55.8222""",57,59,0.3,0,0.98,0.98,1.96,0.5,0.19,1.287,2,0,0,,47,00:01:44,81.3,0.78,1319,956,0,89,0,10,False,32,0.65,33
107.0,21.82,0.177,3.862,912,42.4295467,25.9528784,0.61,34.9,1.5,55.0,90.0,0.21,0.1,98,0.4,19.72,0.85,19.11,1.39,20.93,0.04,142,6,137,10,NONE,,19.4,50,44.9,741,765,279,11.6,0.19,5,1.4,0,279,0,0,100.0,0.0,0.61,"W001° 15' 5.8296""","N51° 45' 55.809""",58,59,0.9,0,0.88,1.87,2.75,0.32,0.18,0.587,3,0,0,,47,00:01:47,96.3,0.01,1319,956,0,89,0,11,False,32,0.2,14
124.0,3.42,2.676,9.144,2102,355.6278529,302.1522157,0.85,439.0,107.3,25.0,29.5,1.78,0.5,101,3.5,16.41,4.01,15.19,5.15,20.93,0.04,118,29,109,37,NONE,,19.5,51,44.8,742,765,2476,103.2,1.72,5,12.4,0,1271,1205,0,51.3,48.7,0.85,"W001° 15' 5.8482""","N51° 45' 55.8078""",57,59,0.2,0,12.51,5.05,17.56,0.71,0.23,0.961,17,0,0,,47,00:02:04,91.2,0.53,1321,956,0,88,0,10,False,31,0.21,39
127.0,21.9,0.898,19.664,464,791.866693,584.0183059,0.74,146.9,32.4,22.9,31.0,3.96,1.1,97,8.2,16.36,3.61,15.48,4.63,20.93,0.04,117,26,111,33,NONE,,19.5,51,44.8,742,765,5372,223.8,3.73,6,26.9,0,4813,560,0,89.6,10.4,0.74,"W001° 15' 5.85""","N51° 45' 55.803""",58,59,0.4,0,0.6,2.14,2.74,0.22,0.19,1.294,3,0,0,,47,00:02:07,81.0,0.59,1321,956,0,88,0,10,False,31,1.5,35
130.0,22.99,0.433,9.954,363,327.5027183,228.2145606,0.7,74.6,12.1,25.5,36.6,1.64,0.5,89,3.7,17.23,2.79,15.79,4.18,20.93,0.04,124,20,113,30,NONE,,19.5,51,44.8,742,765,2201,91.7,1.53,6,11.0,0,2201,0,0,100.0,0.0,0.7,"W001° 15' 5.8512""","N51° 45' 55.7988""",58,59,0.4,0,0.72,1.89,2.61,0.28,0.22,0.998,3,0,0,,47,00:02:10,90.4,0.25,1321,956,0,88,0,11,False,31,0.6,33
